CRASH DATETIME,DAY OF WEEK CODE,DAY OF WEEK DESCRIPTION,CRASH CLASSIFICATION CODE,CRASH CLASSIFICATION DESCRIPTION,COLLISION ON PRIVATE PROPERTY,PEDESTRIAN INVOLVED,MANNER OF IMPACT CODE,MANNER OF IMPACT DESCRIPTION,ALCOHOL INVOLVED,DRUG INVOLVED,ROAD SURFACE CODE,ROAD SURFACE DESCRIPTION,LIGHTING CONDITION CODE,LIGHTING CONDITION DESCRIPTION,WEATHER 1 CODE,WEATHER 1 DESCRIPTION,WEATHER 2 CODE,WEATHER 2 DESCRIPTION,SEATBELT USED,MOTORCYCLE INVOLVED,MOTORCYCLE HELMET USED,BICYCLED INVOLVED,BICYCLE HELMET USED,LATITUDE,LONGITUDE,PRIMARY CONTRIBUTING CIRCUMSTANCE CODE,PRIMARY CONTRIBUTING CIRCUMSTANCE DESCRIPTION,SCHOOL BUS INVOLVED CODE,SCHOOL BUS INVOLVED DESCRIPTION,WORK ZONE,WORK ZONE LOCATION CODE,WORK ZONE LOCATION DESCRIPTION,WORK ZONE TYPE CODE,WORK ZONE TYPE DESCRIPTION,WORKERS PRESENT,the_geom,COUNTY CODE,COUNTY NAME,YEAR
2012 May 01 01:30:00 AM,2,Monday,3,Personal Injury Crash,N,Y,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.71584,-75.63102,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.631020000217 39.715839999956),N,New Castle,2012
2015 Oct 28 07:16:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.66405,-75.62479,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.624789999567 39.664050000265),N,New Castle,2015
2014 Jul 05 01:58:00 PM,7,Saturday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.70356,-75.35415,99,Unknown,0,No,N,,,,,N,POINT (-75.35415000036 38.703559999753),S,Sussex,2014
2015 Jan 05 01:23:00 PM,2,Monday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.5443,-75.09078,11,"Driver inattention, distraction, or fatigue",0,No,Y,3,Transition Area,1,Lane Closure,2,POINT (-75.090780000272 38.544299999843),S,Sussex,2015
2015 Jun 03 11:02:00 AM,4,Wednesday,1,Non-Reportable,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,38.73164,-75.13392,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.133919999977 38.731640000168),S,Sussex,2015
2014 Jul 11 01:11:00 PM,6,Friday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.57967,-75.662,7,Improper lane change,0,No,N,,,,,N,POINT (-75.661999999994 39.579670000035),N,New Castle,2014
2013 Jul 09 02:32:00 PM,3,Tuesday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.62539,-75.2304,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.230400000231 38.625389999709),S,Sussex,2013
2016 Feb 16 08:58:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,1,Clear,,,Y,N,N,N,N,38.92657,-75.43357,8,Following too close,0,No,N,,,,,N,POINT (-75.433569999831 38.926570000207),K,Kent,2016
2011 Sep 28 11:22:00 PM,4,Wednesday,2,Property Damage Only,N,N,2,Front to front,N,N,2,Wet,5,Dark-Not Lighted,2,Cloudy,,,N,N,N,N,N,39.69388,-75.78522,99,Unknown,0,No,N,,,,,N,POINT (-75.785220000393 39.693879999857),N,New Castle,2011
2015 Oct 28 11:56:00 AM,4,Wednesday,3,Personal Injury Crash,N,N,0,Not a collision between two vehicles,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.4923,-75.61609,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.616090000195 39.492299999665),N,New Castle,2015
2015 Dec 18 07:07:00 PM,6,Friday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.71379,-75.1921,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.192100000207 38.713789999816),S,Sussex,2015
2011 Dec 27 04:01:00 AM,2,Monday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,39.2071,-75.60903,99,Unknown,0,No,N,,,,,N,POINT (-75.609030000239 39.207100000084),K,Kent,2011
2010 Jul 02 08:34:00 PM,6,Friday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.74521,-75.54693,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.546930000044 39.745210000334),N,New Castle,2010
2011 Feb 14 04:40:00 AM,1,Sunday,3,Personal Injury Crash,N,N,88,Other,Y,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,38.63187,-75.15654,10,Driving under the influence,0,No,N,,,,,N,POINT (-75.156540000141 38.631869999836),S,Sussex,2011
2015 Apr 18 07:12:00 PM,7,Saturday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.69003,-75.52342,8,Following too close,0,No,N,,,,,N,POINT (-75.523420000301 39.690029999895),N,New Castle,2015
2015 Jul 14 07:37:00 PM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.83541,-75.59842,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.598420000215 39.835410000244),N,New Castle,2015
2015 Apr 11 03:00:00 AM,6,Friday,1,Non-Reportable,Y,N,99,Unknown,N,N,99,Unknown,99,Unknown,99,Unknown,,,Y,N,N,N,N,38.76424,-75.21098,99,Unknown,0,No,N,,,,,N,POINT (-75.210980000332 38.764239999713),S,Sussex,2015
2011 Jun 15 12:13:00 AM,3,Tuesday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.71462,-75.10623,99,Unknown,0,No,N,,,,,N,POINT (-75.106229999978 38.71462000016),S,Sussex,2011
2012 Sep 02 01:54:00 PM,1,Sunday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.78817,-75.50355,99,Unknown,0,No,N,,,,,N,POINT (-75.503550000139 39.788170000076),N,New Castle,2012
2015 Sep 29 01:26:00 PM,3,Tuesday,1,Non-Reportable,N,N,4,"Sideswipe, same direction",N,N,1,Dry,,,2,Cloudy,,,Y,N,N,N,N,38.70762,-75.40381,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.403810000245 38.707620000199),S,Sussex,2015
2009 Jan 18 01:29:00 AM,7,Saturday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.4634181,-75.181511,,,0,No,N,,,,,N,POINT (-75.1815110001 38.463418099712),S,Sussex,2009
2011 Nov 22 11:59:00 PM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.89873,-75.62804,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.62804000006 38.898730000279),K,Kent,2011
2009 May 28 01:18:00 AM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.6871826,-75.7470703,,,0,No,N,,,,,N,POINT (-75.747070300195 39.687182600331),N,New Castle,2009
2015 Jun 16 11:33:00 AM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.15738,-75.50983,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.50983000012 39.157379999997),K,Kent,2015
2014 Oct 04 03:47:00 PM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.66617,-75.6664,8,Following too close,0,No,N,,,,,N,POINT (-75.666400000358 39.666169999711),N,New Castle,2014
2009 Sep 26 05:46:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.9099301,-75.6057006,,,0,No,N,,,,,N,POINT (-75.605700600353 38.9099301001),K,Kent,2009
2013 Oct 28 06:34:00 PM,2,Monday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.68376,-75.74555,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.745550000391 39.683759999978),N,New Castle,2013
2009 Oct 15 02:46:00 PM,5,Thursday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.7055317,-75.6008631,,,0,No,N,,,,,N,POINT (-75.600863099785 39.705531699699),N,New Castle,2009
2015 Jun 27 10:15:00 PM,7,Saturday,1,Non-Reportable,Y,Y,0,Not a collision between two vehicles,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.60079,-75.74536,99,Unknown,0,No,N,,,,,N,POINT (-75.74536000042 39.6007900002),N,New Castle,2015
2015 Oct 19 08:03:00 PM,2,Monday,1,Non-Reportable,N,N,,,N,N,,,,,,,,,Y,N,N,N,N,39.82886,-75.54409,8,Following too close,0,No,N,,,,,N,POINT (-75.54408999963 39.828860000184),N,New Castle,2015
2012 Aug 03 05:20:00 PM,6,Friday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,Y,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.55915,-75.05999,10,Driving under the influence,0,No,N,,,,,N,POINT (-75.059989999567 38.559149999946),S,Sussex,2012
2012 Feb 05 01:50:00 AM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,4,Rain,,,Y,N,N,N,N,39.66538,-75.65987,19,"Other environmental circumstances - weather, glare",0,No,N,,,,,N,POINT (-75.659870000132 39.665379999725),N,New Castle,2012
2015 Sep 17 02:55:00 AM,4,Wednesday,1,Non-Reportable,Y,N,7,Rear to rear,N,N,1,Dry,3,Dusk,1,Clear,,,Y,N,N,N,N,39.77336,-75.48256,14,Improper backing,0,No,N,,,,,N,POINT (-75.482560000245 39.773360000198),N,New Castle,2015
2011 Aug 14 10:44:00 PM,1,Sunday,3,Personal Injury Crash,N,N,88,Other,N,N,2,Wet,1,Daylight,2,Cloudy,,,Y,Y,Y,N,N,38.83328,-75.72108,19,"Other environmental circumstances - weather, glare",0,No,N,,,,,N,POINT (-75.72107999985 38.833280000273),K,Kent,2011
2015 Aug 11 06:27:00 PM,3,Tuesday,1,Non-Reportable,Y,N,,,N,N,,,,,,,,,N,N,N,N,N,38.83628,-75.35999,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.359990000124 38.836280000141),S,Sussex,2015
2012 Sep 12 01:21:00 PM,4,Wednesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.79394,-75.46813,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.468129999815 39.793940000138),N,New Castle,2012
2013 Apr 03 05:39:00 PM,4,Wednesday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.7106,-75.56345,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.563450000153 39.710599999923),N,New Castle,2013
2013 Jun 06 05:25:00 AM,5,Thursday,4,Fatality Crash,N,N,0,Not a collision between two vehicles,Y,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.91171,-75.65615,10,Driving under the influence,0,No,N,,,,,N,POINT (-75.656150000184 38.911710000339),K,Kent,2013
2012 Aug 20 08:23:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.58706,-75.74072,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.740719999857 39.587060000122),N,New Castle,2012
2011 Dec 07 09:22:00 PM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,4,Dark-Lighted,4,Rain,,,Y,N,N,N,N,39.79514,-75.54713,99,Unknown,0,No,N,,,,,N,POINT (-75.547130000061 39.795140000051),N,New Castle,2011
2015 Oct 04 12:42:00 AM,7,Saturday,1,Non-Reportable,Y,N,6,Rear to side,N,N,2,Wet,4,Dark-Lighted,8,Severe Crosswinds,,,Y,N,N,N,N,38.71311,-75.09861,14,Improper backing,0,No,N,,,,,N,POINT (-75.098610000156 38.713109999725),S,Sussex,2015
2015 Aug 04 06:27:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.69795,-75.70935,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.709350000092 39.6979500001),N,New Castle,2015
2014 Jul 10 11:50:00 PM,5,Thursday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,2,Wet,3,Dusk,2,Cloudy,,,Y,N,N,N,N,38.6556,-75.44888,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.448879999795 38.65559999988),S,Sussex,2014
2012 Dec 09 03:56:00 PM,1,Sunday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,38.73972,-75.20027,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.20026999985 38.739720000206),S,Sussex,2012
2014 May 12 04:58:00 PM,2,Monday,1,Non-Reportable,N,N,,,N,N,,,,,,,,,Y,N,N,N,N,39.30395,-75.66889,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.66889000007 39.303950000322),N,New Castle,2014
2015 Mar 02 01:02:00 AM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,4,Ice/Frost,5,Dark-Not Lighted,5,"Sleet, Hail (freezing rain or drizzle)",,,Y,N,N,N,N,39.71597,-75.74192,19,"Other environmental circumstances - weather, glare",0,No,N,,,,,N,POINT (-75.741919999956 39.715969999933),N,New Castle,2015
2011 Apr 16 06:44:00 PM,7,Saturday,1,Non-Reportable,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.80463,-75.5487,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.548700000056 39.804629999946),N,New Castle,2011
2011 Aug 23 10:32:00 AM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,2,Dawn,1,Clear,,,Y,N,N,N,N,39.10492,-75.73944,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.73944000029 39.104920000256),K,Kent,2011
2011 Nov 08 03:57:00 PM,3,Tuesday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.66576,-75.686,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.686000000182 39.665760000005),N,New Castle,2011
2014 Jun 10 01:30:00 AM,2,Monday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.75422,-75.56272,99,Unknown,0,No,N,,,,,N,POINT (-75.562720000407 39.754220000308),N,New Castle,2014
2011 Jun 11 04:00:00 AM,7,Saturday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.72553,-75.28214,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.282139999749 38.725529999896),S,Sussex,2011
2010 May 20 02:35:00 AM,4,Wednesday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.54781,-75.6901,99,Unknown,0,No,N,,,,,N,POINT (-75.690100000072 38.547810000207),S,Sussex,2010
2015 May 04 12:56:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.59333,-75.69954,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.699540000134 39.593330000095),N,New Castle,2015
2014 Nov 24 09:04:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.63186,-75.19513,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.195129999695 38.631860000041),S,Sussex,2014
2009 Jan 12 11:30:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,38.7240271,-75.1233141,,,0,No,N,,,,,N,POINT (-75.123314099864 38.724027100262),S,Sussex,2009
2010 Apr 15 07:58:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.65127,-75.68874,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.688740000139 39.651270000249),N,New Castle,2010
2013 Sep 30 05:46:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.60563,-75.74524,4,Disregard Traffic Signal,0,No,N,,,,,N,POINT (-75.745239999872 39.605629999943),N,New Castle,2013
2010 Feb 24 01:34:00 AM,3,Tuesday,1,Non-Reportable,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,4,Rain,,,Y,N,N,N,N,39.58063,-75.6635,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.663499999669 39.580630000327),N,New Castle,2010
2010 Nov 17 10:24:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.74876,-75.55718,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.557180000218 39.748760000029),N,New Castle,2010
2011 Feb 05 08:05:00 PM,7,Saturday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,3,"Fog, Smog, Smoke",,,Y,N,N,N,N,39.08085,-75.5519,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.55190000032 39.080849999927),K,Kent,2011
2009 Feb 09 07:59:00 PM,2,Monday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.659928,-75.5638767,,,0,No,N,,,,,N,POINT (-75.563876699913 38.659927999853),S,Sussex,2009
2009 Jun 03 10:14:00 AM,4,Wednesday,4,Fatality Crash,N,N,2,Front to front,N,N,2,Wet,1,Daylight,1,Clear,,,Y,N,N,N,N,38.6773819,-75.6382958,5,Wrong side or wrong way,0,No,N,,,,,N,POINT (-75.638295799757 38.677381900227),S,Sussex,2009
2012 Jul 16 07:24:00 AM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,6,Dark-Unknown Lighting,1,Clear,,,Y,N,N,N,N,38.71261,-75.102,99,Unknown,0,No,N,,,,,N,POINT (-75.102000000391 38.712609999881),S,Sussex,2012
2012 Jul 20 04:39:00 AM,6,Friday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,2,Wet,5,Dark-Not Lighted,2,Cloudy,,,Y,N,N,N,N,38.71536,-75.20624,3,Passed Stop Sign,0,No,N,,,,,N,POINT (-75.206240000209 38.715360000253),S,Sussex,2012
2011 Jun 13 09:00:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.66257,-75.72646,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.726460000205 39.662570000119),N,New Castle,2011
2012 Jan 01 09:01:00 PM,1,Sunday,1,Non-Reportable,N,N,5,"Sideswipe, opposite direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.52779,-75.38188,99,Unknown,0,No,N,,,,,N,POINT (-75.381879999644 38.527789999896),S,Sussex,2012
2015 May 21 08:05:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.62744,-75.67155,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.671549999661 39.627440000103),N,New Castle,2015
2009 Dec 14 03:30:00 AM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,2,Wet,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.6842793,-75.5490085,,,0,No,N,,,,,N,POINT (-75.549008500389 39.684279299991),N,New Castle,2009
2015 Oct 01 07:34:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.68126,-75.75828,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.758280000231 39.681260000327),N,New Castle,2015
2013 Apr 19 07:12:00 PM,6,Friday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.66801,-75.66851,4,Disregard Traffic Signal,0,No,N,,,,,N,POINT (-75.668510000128 39.668009999972),N,New Castle,2013
2013 Nov 23 04:22:00 AM,6,Friday,1,Non-Reportable,Y,N,99,Unknown,N,N,2,Wet,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.68714,-75.58451,99,Unknown,0,No,N,,,,,N,POINT (-75.584510000367 39.687140000156),N,New Castle,2013
2015 May 25 02:10:00 PM,2,Monday,1,Non-Reportable,N,N,6,Rear to side,N,N,1,Dry,1,Daylight,1,Clear,1,Clear,Y,N,N,N,N,39.1624,-75.51167,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.511669999553 39.162400000214),K,Kent,2015
2015 May 18 02:13:00 PM,2,Monday,1,Non-Reportable,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.68475,-75.73767,5,Wrong side or wrong way,0,No,N,,,,,N,POINT (-75.737670000279 39.684750000051),N,New Castle,2015
2013 Feb 25 02:55:00 AM,1,Sunday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,N,N,N,N,N,39.65203,-75.62167,99,Unknown,0,No,N,,,,,N,POINT (-75.621669999668 39.652029999656),N,New Castle,2013
2012 Jul 16 10:21:00 PM,2,Monday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.65995,-75.65506,8,Following too close,0,No,N,,,,,N,POINT (-75.65505999969 39.659950000303),N,New Castle,2012
2009 Aug 25 04:09:00 AM,3,Tuesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,39.0906681,-75.4992965,,,0,No,N,,,,,N,POINT (-75.499296499727 39.090668099691),K,Kent,2009
2012 Jun 19 09:35:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.72145,-75.57659,8,Following too close,0,No,N,,,,,N,POINT (-75.576590000072 39.721449999697),N,New Castle,2012
2009 Nov 09 05:51:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.1536222,-75.5280878,,,0,No,N,,,,,N,POINT (-75.528087800129 39.153622199967),K,Kent,2009
2015 Sep 19 07:17:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,3,"Fog, Smog, Smoke",,,Y,N,N,N,N,38.63883,-75.69054,19,"Other environmental circumstances - weather, glare",0,No,N,,,,,N,POINT (-75.690540000288 38.638830000059),S,Sussex,2015
2015 Dec 30 05:24:00 PM,4,Wednesday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.66241,-75.72639,7,Improper lane change,0,No,N,,,,,N,POINT (-75.726389999885 39.662410000148),N,New Castle,2015
2015 Feb 14 10:25:00 PM,7,Saturday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.93464,-75.47584,13,Driving in an aggressive manner,0,No,N,,,,,N,POINT (-75.475840000049 38.934639999738),K,Kent,2015
2012 Oct 10 07:05:00 PM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.71965,-75.55553,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.555529999857 39.71965000006),N,New Castle,2012
2015 Jul 11 02:25:00 PM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.47263,-75.65042,8,Following too close,0,No,N,,,,,N,POINT (-75.650420000024 39.47263000016),N,New Castle,2015
2013 Feb 18 04:34:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.74586,-75.15524,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.155239999584 38.745860000241),S,Sussex,2013
2013 Feb 01 05:10:00 PM,6,Friday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,2,Wet,1,Daylight,1,Clear,,,Y,N,N,N,N,38.7351,-75.13858,7,Improper lane change,0,No,N,,,,,N,POINT (-75.138579999734 38.735100000265),S,Sussex,2013
2010 Oct 16 04:34:00 PM,7,Saturday,3,Personal Injury Crash,N,N,88,Other,N,N,88,Other,1,Daylight,1,Clear,,,Y,Y,Y,N,N,39.7904,-75.631,20,"Roadway circumstances - debris, holes, work zone,",0,No,N,,,,,N,POINT (-75.631000000125 39.790399999662),N,New Castle,2010
2013 Nov 04 07:57:00 PM,2,Monday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.82207,-75.48431,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.484310000165 39.822070000159),N,New Castle,2013
2010 Oct 05 10:30:00 PM,3,Tuesday,1,Non-Reportable,N,N,4,"Sideswipe, same direction",N,N,1,Dry,3,Dusk,2,Cloudy,,,Y,N,N,N,N,39.69963,-75.6038,99,Unknown,0,No,N,,,,,N,POINT (-75.603799999672 39.699630000294),N,New Castle,2010
2013 Dec 17 06:19:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,1,Clear,Y,N,N,N,N,38.73664,-75.22241,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.222409999615 38.736640000284),S,Sussex,2013
