Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
1534261,3/5/2025,2025,1630,O,0,0,0,0,Rear End,Clear,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,C-470,Primary,,25.003,-104.8884,39.56327,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 25.003,LONE TREE,crashlens_u5p9stw5.csv
1336063,3/5/2025,2025,1645,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,PARKER RD,Primary,,61.296,-104.770611,39.541996,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,PPD,083A,PARKER RD,PONDEROSA DR,PARKER,crashlens_u5p9stw5.csv
1333307,3/5/2025,2025,1700,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,HWY 83,Primary,,54.518,-104.75988,39.44485,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 54.518,,crashlens_u5p9stw5.csv
1333726,3/5/2025,2025,1720,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Dawn or Dusk,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,18.488,-105.0073,39.55975,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 18.488,,crashlens_u5p9stw5.csv
1330036,3/5/2025,2025,1735,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Daylight,Dry,Uphill,Ramp,Ramp,C-470 EB ON RAMP,Primary,,17.361,-105.02707,39.5637,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470 EB ON RAMP,ERICKSON BLVD,LITTLETON,crashlens_u5p9stw5.csv
1332471,3/5/2025,2025,1735,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Daylight,Dry,Uphill,Ramp,Ramp,HWY 85 SB OFF RAMP TO EB C-470,Primary,,17.092,-105.031527,39.56428,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,CSP,470A,HWY 85 SB OFF RAMP TO EB C-470,C-470 UNDERPASS,,crashlens_u5p9stw5.csv
1329523,3/5/2025,2025,1755,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry,"Curve Left, Uphill",At Intersection,Intersection,LIVERPOOL CIR,NonVDOT secondary,LIVERPOOL CIR & WATERTON RD,,-105.07746,39.48651,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,County Road,DSO,4700,LIVERPOOL CIR,WATERTON RD,,crashlens_u5p9stw5.csv
1329503,3/5/2025,2025,1834,O,0,0,0,0,Rear End,Clear,Dark – Lighted,Dry,Uphill,At Intersection,Intersection,W HIGHLANDS RANCH PKWY,NonVDOT secondary,FOOTHILLS CANYON BLVD & W HIGHLANDS RANCH PKWY,,-105.01366,39.53909,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,W HIGHLANDS RANCH PKWY,FOOTHILLS CANYON BLVD,,crashlens_u5p9stw5.csv
1335985,3/5/2025,2025,1953,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,PARKER RD,Primary,,60.310,-104.766473,39.528436,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,PPD,083A,PARKER RD,E PLAZA DR,PARKER,crashlens_u5p9stw5.csv
1336066,3/6/2025,2025,0849,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,S CHAMBERS RD,NonVDOT secondary,E MAINSTREET & S CHAMBERS RD,,-104.813174,39.516912,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,S CHAMBERS RD,E MAINSTREET,PARKER,crashlens_u5p9stw5.csv
1543390,3/6/2025,2025,1000,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 83,Primary,,52.228,-104.76061,39.4113,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Ditch,Ran off left side,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 52.228,,crashlens_u5p9stw5.csv
1328461,3/6/2025,2025,1426,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HWY 85,Primary,HWY 85 & N MEADOWS DR,186.215,-104.88854,39.42037,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CRPD,085B,HWY 85,N MEADOWS DR,CASTLE ROCK,crashlens_u5p9stw5.csv
1329469,3/6/2025,2025,1540,C,0,0,0,1,Angle,Clear,Daylight,Dry,Straight/Level,Driveway Access Related,Driveway,CREEKSIDE WAY,NonVDOT secondary,,,-105.01431,39.55252,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,County Road,DSO,4700,CREEKSIDE WAY,CREEKSIDE LN,,crashlens_u5p9stw5.csv
1335538,3/6/2025,2025,1739,O,0,0,0,0,Rear End,Clear,Dawn or Dusk,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,60.189,-104.766284,39.52658,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PLAZA DR,PARKER,crashlens_u5p9stw5.csv
1329334,3/6/2025,2025,1750,O,0,0,0,0,Rear End,Clear,Dawn or Dusk,Dry,Straight/Level,At Intersection,Intersection,S UNIVERSITY BLVD,NonVDOT secondary,E WILDCAT RESERVE PKWY & S UNIVERSITY BLVD,,-104.93542,39.54271,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,E WILDCAT RESERVE PKWY,,crashlens_u5p9stw5.csv
1534297,3/6/2025,2025,1915,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 85,Primary,,188.391,-104.92518,39.43093,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,CSP,085B,HWY 85,MM 188.391,,crashlens_u5p9stw5.csv
1329360,3/6/2025,2025,1926,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,MAYBERRY DR,NonVDOT secondary,KENDRICK CASTILLO WAY & MAYBERRY DR,,-105.00391,39.54469,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,County Road,DSO,4700,MAYBERRY DR,KENDRICK CASTILLO WAY,,crashlens_u5p9stw5.csv
1335999,3/6/2025,2025,1933,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,62.586,-104.780362,39.559224,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E COTTONWOOD DR,PARKER,crashlens_u5p9stw5.csv
1330058,3/7/2025,2025,0715,O,0,0,0,0,Sideswipe - Same Direction,Fog,Daylight,Wet,Curve Right,Ramp-related,Ramp,E-470,Primary,,0.871,-104.85607,39.55198,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,CSP,470B,E-470,SB OFF RAMP TO JAMAICA ST,,crashlens_u5p9stw5.csv
1328852,3/7/2025,2025,1046,O,0,0,0,0,Other,Freezing Rain or Freezing Drizzle,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,WHITECLOVER ST,NonVDOT secondary,,,-105.02778,39.4892,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,County Road,DSO,4700,WHITECLOVER ST,WATERCRESS DR,,crashlens_u5p9stw5.csv
1330376,3/7/2025,2025,1103,O,0,0,0,0,Fixed Object - Off Road,Freezing Rain or Freezing Drizzle,Dark – Unlighted,Icy,"Curve Right, Downhill",Non-Intersection,Non-Intersection,E HAPPY CANYON RD,NonVDOT secondary,,,-104.87843,39.44782,DOUGLAS,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Fence,Ran off right side,0,,,colorado,County Road,DSO,4700,E HAPPY CANYON RD,LAGAE RD,,crashlens_u5p9stw5.csv
1534302,3/7/2025,2025,1155,O,0,0,0,0,Angle,Cloudy,Daylight,Dry,Downhill,At Intersection,Intersection,C-470 EB ON RAMP,Primary,C-470 EB ON RAMP & S BROADWAY,19.601,-104.98744,39.56387,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470 EB ON RAMP,S BROADWAY,,crashlens_u5p9stw5.csv
1329885,3/7/2025,2025,1216,O,0,0,0,0,Angle,Cloudy,Daylight,Wet,Straight/Level,At Intersection,Intersection,HWY 86,Primary,AVENIDA DEL SOL & HWY 86,101.375,-104.84725,39.40938,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CRPD,086B,HWY 86,AVENIDA DEL SOL,CASTLE ROCK,crashlens_u5p9stw5.csv
1336080,3/7/2025,2025,1249,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,Intersection Related,Intersection,E LONGS WY,Primary,E LONGS WY & S PARKER RD,60.070,-104.765639,39.524503,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,E LONGS WY,S PARKER RD,PARKER,crashlens_u5p9stw5.csv
1336611,3/7/2025,2025,1255,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,Intersection Related,Intersection,PARKER RD,Primary,HESS RD & PARKER RD,57.835,-104.760078,39.492718,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,PARKER RD,HESS RD,PARKER,crashlens_u5p9stw5.csv
1329319,3/7/2025,2025,1711,C,0,0,0,2,Fixed Object - Off Road,Snow,Dawn or Dusk,Icy,Downhill,Non-Intersection,Non-Intersection,SPRUCE MOUNTAIN RD,NonVDOT secondary,,,-104.87395,39.16609,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Delineator/Milepost,Ran off right side,2,,,colorado,County Road,DSO,4700,SPRUCE MOUNTAIN RD,NOE RD,,crashlens_u5p9stw5.csv
1333099,3/7/2025,2025,1755,C,0,0,0,1,Sideswipe - Opposite Direction,Snow,Dark – Unlighted,Snowy,Downhill,Non-Intersection,Non-Intersection,W HAPPY CANYON RD,NonVDOT secondary,,,-104.897456,39.430427,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Vehicle crossed center median into opposing lanes,1,,,colorado,County Road,DSO,4700,W HAPPY CANYON RD,CASTLE PINES DR N,,crashlens_u5p9stw5.csv
1332880,3/7/2025,2025,1800,C,0,0,0,1,Fixed Object - Off Road,Snow,Dark – Unlighted,Icy,Straight/Level,Non-Intersection,Non-Intersection,HWY 85,Primary,,194.93,-105.00255,39.49385,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,1,,,colorado,State Highway,CSP,085B,HWY 85,MM 194.93,,crashlens_u5p9stw5.csv
1544717,3/7/2025,2025,1820,O,0,0,0,0,Sideswipe - Same Direction,Snow,Dark – Unlighted,Snowy,Straight/Level,Non-Intersection,Non-Intersection,S SANTA FE DR,Primary,,198.000,-105.03292,39.5311,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,State Highway,CSP,085B,S SANTA FE DR,MM 198,,crashlens_u5p9stw5.csv
1330117,3/7/2025,2025,1829,O,0,0,0,0,Fixed Object - Off Road,Snow,Dark – Lighted,Wet,"Curve Left, Uphill",At Intersection,Intersection,FOUNDERS PKWY,Primary,CROWFOOT VALLEY RD & FOUNDERS PKWY,101.526,-104.84499,39.41006,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Light Pole/Utility Pole,Ran off right side,0,,,colorado,State Highway,CRPD,086B,FOUNDERS PKWY,CROWFOOT VALLEY RD,CASTLE ROCK,crashlens_u5p9stw5.csv
1338430,3/7/2025,2025,1849,B,0,0,1,0,Fixed Object - Off Road,Snow,Dark – Lighted,Snowy,Downhill,Mid-Block Crosswalk,Intersection,E HILLTOP RD,NonVDOT secondary,,,-104.748576,39.493211,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,1,,,colorado,City Street,PPD,1038,E HILLTOP RD,E HESS RD,PARKER,crashlens_u5p9stw5.csv
1335548,3/7/2025,2025,1851,O,0,0,0,0,Rear End,Blowing Snow,Dark – Lighted,Wet,Straight/Level,Intersection Related,Intersection,S PARKER RD,Primary,E MAINSTREET & S PARKER RD,59.812,-104.767211,39.517917,DOUGLAS,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E MAINSTREET,PARKER,crashlens_u5p9stw5.csv
1333299,3/7/2025,2025,1855,O,0,0,0,0,Fixed Object - Off Road,Cloudy,Dark – Lighted,Dry,Uphill,Ramp-related,Ramp,KENDRICK CASTILLO WY,Primary,,18.491,-105.00793,39.5585,DOUGLAS,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,,,,,,,Curb,Center median/ Island,0,,,colorado,State Highway,CSP,470A,KENDRICK CASTILLO WY,C-470 EB RAMPS,,crashlens_u5p9stw5.csv
1377548,3/7/2025,2025,1901,K,1,0,0,0,Other,Snow,Dark – Lighted,Icy,Straight/Level,Non-Intersection,Non-Intersection,DAWKINS DR,NonVDOT secondary,,,-104.83821,39.33947,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,City Street,CRPD,0185,DAWKINS DR,WESTLOCK ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1336915,3/7/2025,2025,1905,B,0,0,1,0,Non-Collision,Snow,Dark – Unlighted,Slushy,"Curve Left, Downhill",Non-Intersection,Non-Intersection,18100 MAINSTREET,NonVDOT secondary,,,-104.77477,39.51822,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,1,,,colorado,City Street,PPD,1038,18100 MAINSTREET,TWENTY MILE RD,PARKER,crashlens_u5p9stw5.csv
1534149,3/7/2025,2025,1930,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Icy,Straight/Level,Non-Intersection,Non-Intersection,HWY 83,Primary,,39.805,-104.70047,39.25195,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Fence,Ran off right side,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 39.805,,crashlens_u5p9stw5.csv
1542921,3/7/2025,2025,1930,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dark – Unlighted,Icy,"Curve Right, Downhill",Non-Intersection,Non-Intersection,HWY 86,Primary,,4.000,-104.80415,39.39064,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,CSP,086A,HWY 86,MM 4,,crashlens_u5p9stw5.csv
1331964,3/7/2025,2025,2025,O,0,0,0,0,Head On,Clear,Dark – Unlighted,Icy,"Curve Left, Uphill",Non-Intersection,Non-Intersection,HWY 86,Primary,,4.000,-104.80413,39.39067,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,State Highway,CSP,086A,HWY 86,MM 4,,crashlens_u5p9stw5.csv
1330740,3/7/2025,2025,2159,O,0,0,0,0,Non-Collision,Snow,Dark – Unlighted,Icy,Uphill,Non-Intersection,Non-Intersection,HWY 86,Primary,,10.410,-104.69168,39.37584,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Overturning/Rollover,Ran off left side,0,,,colorado,State Highway,CSP,086A,HWY 86,MM 10.41,,crashlens_u5p9stw5.csv
1330791,3/8/2025,2025,0016,O,0,0,0,0,Fixed Object - Off Road,Snow,Dark – Lighted,Icy,Uphill,Non-Intersection,Non-Intersection,HWY 83,Primary,,57.000,-104.75816,39.48048,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Delineator/Milepost,Ran off left side,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 57,,crashlens_u5p9stw5.csv
1333511,3/8/2025,2025,0016,O,0,0,0,0,Fixed Object - Off Road,Snow,Dark – Lighted,Icy,Uphill,Non-Intersection,Non-Intersection,HWY 83,Primary,,57.000,-104.758154,39.48046,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Center median/ Island,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 57,PARKER,crashlens_u5p9stw5.csv
1336071,3/8/2025,2025,0755,O,0,0,0,0,Angle,Cloudy,Daylight,Slushy,Straight/Level,At Intersection,Intersection,PARKER RD,Primary,PARKER RD & STROH RD,56.858,-104.75798,39.47848,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,PARKER RD,STROH RD,PARKER,crashlens_u5p9stw5.csv
1329880,3/8/2025,2025,0757,O,0,0,0,0,Rear End,Clear,Daylight,Icy,Curve Right,Non-Intersection,Non-Intersection,FOUNDERS PKWY,Primary,,101.000,-104.85315,39.40681,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,086B,FOUNDERS PKWY,MM 101,CASTLE ROCK,crashlens_u5p9stw5.csv
1329896,3/8/2025,2025,0757,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Curve Right,Non-Intersection,Non-Intersection,FOUNDERS PKWY,Primary,,101.000,-104.85323,39.40681,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Sign,Ran off right side,0,,,colorado,State Highway,CRPD,086B,FOUNDERS PKWY,MM 101,CASTLE ROCK,crashlens_u5p9stw5.csv
1330113,3/8/2025,2025,0825,O,0,0,0,0,Fixed Object - Off Road,Snow,Dark – Unlighted,Icy,Straight/Level,Non-Intersection,Non-Intersection,DANIELS GATE DR,NonVDOT secondary,,,-104.91859,39.48771,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Other Fixed Object (Describe in Narrative),On Roadway,0,,,colorado,County Road,DSO,4700,DANIELS GATE DR,GRIGGS RD,,crashlens_u5p9stw5.csv
1336064,3/8/2025,2025,0917,O,0,0,0,0,Other,Clear,Dark – Unlighted,Icy,Straight/Level,Non-Intersection,Non-Intersection,12790 S VENTANA ST,NonVDOT secondary,,,-104.78021,39.48425,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,City Street,PPD,1038,12790 S VENTANA ST,AREZZO CIR,PARKER,crashlens_u5p9stw5.csv
1332391,3/8/2025,2025,1127,O,0,0,0,0,Other,Snow,Dark – Unlighted,Snowy,"Curve Left, Hill Crest",Driveway Access Related,Driveway,ELPHANT ROCK RD,NonVDOT secondary,,,-105.050399,39.380128,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,County Road,DSO,4700,ELPHANT ROCK RD,HWY 67,,crashlens_u5p9stw5.csv
1329296,3/8/2025,2025,1146,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,S QUEBEC ST,NonVDOT secondary,PARK MEADOWS DR & S QUEBEC ST,,-104.90441,39.56059,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,County Road,DSO,4700,S QUEBEC ST,PARK MEADOWS DR,,crashlens_u5p9stw5.csv
1329297,3/8/2025,2025,1317,C,0,0,0,1,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,E HIGHLANDS RANCH PKWY,NonVDOT secondary,E HIGHLANDS RANCH PKWY & S UNIVERSITY BLVD,,-104.94615,39.54617,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Front,On Roadway,1,,,colorado,County Road,DSO,4700,E HIGHLANDS RANCH PKWY,S UNIVERSITY BLVD,,crashlens_u5p9stw5.csv
1336505,3/8/2025,2025,1436,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,COUNTY LINE RD,NonVDOT secondary,,,-104.897651,39.565894,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,LNTRPD,0817,COUNTY LINE RD,ACRES GREEN DR,LONE TREE,crashlens_u5p9stw5.csv
1332928,3/8/2025,2025,1525,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 86,Primary,,8.000,-104.732551,39.385805,DOUGLAS,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,Ditch,Ran off right side,0,,,colorado,State Highway,CSP,086A,HWY 86,MM 8,,crashlens_u5p9stw5.csv
1336015,3/8/2025,2025,1619,O,0,0,0,0,Other Animal,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,E MAINSTREET,NonVDOT secondary,,,-104.77527,39.518236,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,City Street,PPD,1038,E MAINSTREET,S TWENTY MILE RD,PARKER,crashlens_u5p9stw5.csv
1329891,3/8/2025,2025,2303,C,0,0,0,1,Other,Clear,Dark – Lighted,Dry,Downhill,Non-Intersection,Non-Intersection,HAMPSTEAD AVE,NonVDOT secondary,,,-104.81205,39.36495,DOUGLAS,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,Ran off right side,1,,,colorado,City Street,CRPD,0185,HAMPSTEAD AVE,548 BLK,CASTLE ROCK,crashlens_u5p9stw5.csv
1330575,3/9/2025,2025,0523,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Dry,Curve Left,Non-Intersection,Non-Intersection,WATERTON RD,NonVDOT secondary,,,-105.02777,39.49337,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Large Rocks or Boulder,Ran off right side,0,,,colorado,County Road,DSO,4700,WATERTON RD,MOORE RD,,crashlens_u5p9stw5.csv
1329889,3/9/2025,2025,1027,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,MEADOWS BLVD,NonVDOT secondary,MEADOWS BLVD & PRAIRIE HAWK DR,,-104.88453,39.40225,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,MEADOWS BLVD,PRAIRIE HAWK DR,CASTLE ROCK,crashlens_u5p9stw5.csv
1329890,3/9/2025,2025,1136,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Uphill,At Intersection,Intersection,CROWFOOT VALLEY RD,NonVDOT secondary,CROWFOOT VALLEY RD & MACANTA BLVD,,-104.83395,39.41951,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,CROWFOOT VALLEY RD,MACANTA BLVD,CASTLE ROCK,crashlens_u5p9stw5.csv
1329866,3/9/2025,2025,1215,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,E HIGHLANDS RANCH PKWY,NonVDOT secondary,,,-104.94467,39.54497,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Curb,Center median/ Island,0,,,colorado,County Road,DSO,4700,E HIGHLANDS RANCH PKWY,S UNIVERSITY BLVD,,crashlens_u5p9stw5.csv
1330115,3/9/2025,2025,1749,A,0,1,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,E COUNTY LINE RD,NonVDOT secondary,E COUNTY LINE RD & S QUEBEC ST,,-104.90441,39.56591,DOUGLAS,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,Front to Front,On Roadway,1,,,colorado,County Road,DSO,4700,E COUNTY LINE RD,S QUEBEC ST,,crashlens_u5p9stw5.csv
