Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
1264688,1/20/2025,2025,0905,O,0,0,0,0,Rear End,Clear,Daylight,Snowy,Straight/Level,Intersection Related,Intersection,S SANTA FE DR,Primary,MM 200 & S SANTA FE DR,200.000,-105.036666,39.559428,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,085B,S SANTA FE DR,MM 200,,crashlens_u5p9stw5.csv
1264634,1/20/2025,2025,0957,O,0,0,0,0,Fixed Object - Off Road,Blowing Snow,Daylight,Snowy,"Curve Left, Downhill",Ramp-related,Ramp,I-25,Interstate,,185.000,-104.87403,39.42416,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Delineator/Milepost,Ran off right side,0,,,colorado,Interstate Highway,CSP,025A,I-25 NB OFF RAMP,I-25,CASTLE ROCK,crashlens_u5p9stw5.csv
1266063,1/20/2025,2025,1320,B,0,0,1,0,Rear End,Cloudy,Daylight,Wet,Straight/Level,Intersection Related,Intersection,S UNIVERSITY BLVD,NonVDOT secondary,S QUEBEC ST & S UNIVERSITY BLVD,,-104.913696,39.542044,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,S QUEBEC ST,,crashlens_u5p9stw5.csv
1265291,1/20/2025,2025,1424,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Uphill,At Intersection,Intersection,CASTLE OAKS DR,NonVDOT secondary,CASTLE OAKS DR & FRESIA DR,,-104.797069,39.422257,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,City Street,CRPD,0185,CASTLE OAKS DR,FRESIA DR,CASTLE ROCK,crashlens_u5p9stw5.csv
1264226,1/20/2025,2025,1452,O,0,0,0,0,Non-Collision,Clear,Daylight,Snowy,"Curve Left, Uphill",Non-Intersection,Non-Intersection,GRIGS RD,NonVDOT secondary,,,-104.931349,39.495755,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Ran off left side,0,,,colorado,County Road,DSO,4700,GRIGS RD,DANIELS PARK RD,,crashlens_u5p9stw5.csv
1266040,1/20/2025,2025,1455,O,0,0,0,0,Other,Clear,Daylight,Snowy,Straight/Level,Non-Intersection,Non-Intersection,BRIGHT SKY CIR,NonVDOT secondary,,,-105.060267,39.522808,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,County Road,DSO,4700,BRIGHT SKY CIR,BRIGHT SKY ST,,crashlens_u5p9stw5.csv
1265303,1/20/2025,2025,1635,O,0,0,0,0,Rear End,Clear,Dawn or Dusk,Wet,Uphill,Intersection Related,Intersection,MEADOWS PKWY,NonVDOT secondary,LIMELIGHT AVE & MEADOWS PKWY,,-104.88202,39.403546,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,MEADOWS PKWY,LIMELIGHT AVE,CASTLE ROCK,crashlens_u5p9stw5.csv
1264807,1/20/2025,2025,1654,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Uphill,Non-Intersection,Non-Intersection,BEAR DANCE DR,NonVDOT secondary,,,-104.909976,39.26808,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,County Road,DSO,4700,BEAR DANCE DR,GRAYHAWK PL,,crashlens_u5p9stw5.csv
1268100,1/20/2025,2025,2050,O,0,0,0,0,Fixed Object - Off Road,Cloudy,Dark – Unlighted,Icy,"Curve Right, Downhill",Non-Intersection,Non-Intersection,I-25,Interstate,,190.534,-104.8743,39.50173,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 190.534,,crashlens_u5p9stw5.csv
1265684,1/20/2025,2025,2338,O,0,0,0,0,Fixed Object - Off Road,Snow,Dark – Lighted,Icy,"Curve Right, Downhill",Non-Intersection,Non-Intersection,2771 DANBURY AVE,NonVDOT secondary,,,-104.95692,39.51686,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Ran off left side,0,,,colorado,County Road,DSO,4700,2771 DANBURY AVE,DANBURY LN,,crashlens_u5p9stw5.csv
1543992,1/21/2025,2025,0731,C,0,0,0,1,Sideswipe - Same Direction,Clear,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,I-25,Interstate,,186.301,-104.87604,39.44106,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25,MM 186.301,,crashlens_u5p9stw5.csv
1265018,1/21/2025,2025,0733,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Curve Left,Non-Intersection,Non-Intersection,C-470,Primary,,21.953,-104.94434,39.56178,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 21.953,,crashlens_u5p9stw5.csv
1266375,1/21/2025,2025,0756,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Snowy,Downhill,Non-Intersection,Non-Intersection,I-25,Interstate,,186.912,-104.87585,39.44957,DOUGLAS,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 186.912,,crashlens_u5p9stw5.csv
1272144,1/21/2025,2025,0805,O,0,0,0,0,Angle,Cloudy,Daylight,Dry W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,S CROWN CREST BLVD & S PARKER RD,61.600,-104.77491,39.5496,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,S CROWN CREST BLVD,PARKER,crashlens_u5p9stw5.csv
1272152,1/21/2025,2025,0851,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Uphill,Intersection Related,Intersection,S CHAMBERS RD,NonVDOT secondary,S CHAMBERS RD & S NEWLIN GULCH BLVD,,-104.80967,39.50164,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,S CHAMBERS RD,S NEWLIN GULCH BLVD,PARKER,crashlens_u5p9stw5.csv
1265196,1/21/2025,2025,1006,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Straight/Level,Non-Intersection,Non-Intersection,POSTON PKWY,NonVDOT secondary,,,-104.958555,39.52394,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,County Road,DSO,4700,POSTON PKWY,E WILDCAT RESERVE PKWY,,crashlens_u5p9stw5.csv
1269827,1/21/2025,2025,1053,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,CHESTER ST,NonVDOT secondary,CHESTER ST & S YOSEMITE ST,,-104.88117,39.5632,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,LNTRPD,0817,CHESTER ST,S YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
1267323,1/21/2025,2025,1245,O,0,0,0,0,Fixed Object - Off Road,Cloudy,Daylight,Snowy,Curve Left,At Intersection,Intersection,PUMA RUN,NonVDOT secondary,PUMA RIDGE & PUMA RUN,,-104.91676,39.51559,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,County Road,DSO,4700,PUMA RUN,PUMA RIDGE,,crashlens_u5p9stw5.csv
1265236,1/21/2025,2025,1250,O,0,0,0,0,Other,Clear,Daylight,Snowy,"Curve Left, Downhill",At Intersection,Intersection,COMMERCE CENTER CIR,NonVDOT secondary,CARDER CT & COMMERCE CENTER CIR,,-105.03267,39.550783,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,County Road,DSO,4700,COMMERCE CENTER CIR,CARDER CT,,crashlens_u5p9stw5.csv
1272129,1/21/2025,2025,1535,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,E TALLMAN DR,NonVDOT secondary,E TALLMAN DR & S CLUB DR,,-104.75412,39.50442,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,Rear to Side,On Roadway,0,,,colorado,City Street,PPD,1038,E TALLMAN DR,S CLUB DR,PARKER,crashlens_u5p9stw5.csv
1542294,1/21/2025,2025,1615,C,0,0,0,1,Rear End,Cloudy,Dawn or Dusk,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 85,Primary,,188.500,-104.926785,39.431514,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,085B,HWY 85,MM 188.5,,crashlens_u5p9stw5.csv
1272118,1/21/2025,2025,1621,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dawn or Dusk,Dry W/Visible Icy Road Treatment,Straight/Level,Intersection Related,Intersection,E MAINSTREET,NonVDOT secondary,E MAINSTREET & S TWENTY MILE RD,,-104.77477,39.51822,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,E MAINSTREET,S TWENTY MILE RD,PARKER,crashlens_u5p9stw5.csv
1272090,1/21/2025,2025,1659,O,0,0,0,0,Fixed Object - Off Road,Cloudy,Dawn or Dusk,Icy,Straight/Level,At Intersection,Intersection,S PRICKLEY PEAR CIR,NonVDOT secondary,E SQUIRRELTAIL PL & S PRICKLEY PEAR CIR,,-104.78381,39.55588,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Light Pole/Utility Pole,Ran off right side,0,,,colorado,City Street,PPD,1038,S PRICKLEY PEAR CIR,E SQUIRRELTAIL PL,PARKER,crashlens_u5p9stw5.csv
1273637,1/21/2025,2025,1809,A,0,1,0,0,Angle,Clear,Dark – Lighted,Dry W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,S CHAMBERS RD,NonVDOT secondary,E COTTONWOOD DR & S CHAMBERS RD,,-104.80704,39.5564,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Front,On Roadway,1,,,colorado,City Street,PPD,1038,S CHAMBERS RD,E COTTONWOOD DR,PARKER,crashlens_u5p9stw5.csv
1272096,1/21/2025,2025,1814,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Lighted,Dry,Curve Right,Non-Intersection,Non-Intersection,PACE CENTER DR,NonVDOT secondary,,,-104.75584,39.51805,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Tree,Ran off right side,0,,,colorado,City Street,PPD,1038,PACE CENTER DR,MAIN ST,PARKER,crashlens_u5p9stw5.csv
1266296,1/21/2025,2025,1855,O,0,0,0,0,Other,Clear,Dark – Lighted,Wet,Straight/Level,Non-Intersection,Non-Intersection,CASTLE OAKS DR,NonVDOT secondary,,,-104.77121,39.41686,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,Ran off right side,0,,,colorado,City Street,CRPD,0185,CASTLE OAKS DR,N WALKER RD,CASTLE ROCK,crashlens_u5p9stw5.csv
1266278,1/21/2025,2025,2109,O,0,0,0,0,Angle,Clear,Dark – Lighted,Slushy,Curve Right,Roundabout,Roundabout,SOUTH ST,NonVDOT secondary,S WILCOX ST & SOUTH ST,,-104.85993,39.36899,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,SOUTH ST,S WILCOX ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1265292,1/21/2025,2025,,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Downhill,Non-Intersection,Non-Intersection,WILD STAR WY,NonVDOT secondary,,,-104.829879,39.384578,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Sign,Ran off left side,0,,,colorado,City Street,CRPD,0185,WILD STAR WY,WHITE PEAKS CT,CASTLE ROCK,crashlens_u5p9stw5.csv
1266081,1/22/2025,2025,0628,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dawn or Dusk,Dry W/Visible Icy Road Treatment,Straight/Level,Non-Intersection,Non-Intersection,S QUEBEC ST,NonVDOT secondary,,,-104.912763,39.54244,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,S QUEBEC ST,S UNIVERSITY BLVD,,crashlens_u5p9stw5.csv
1270966,1/22/2025,2025,0730,O,0,0,0,0,Rear End,Clear,Daylight,Wet W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,LINCOLN AVE,NonVDOT secondary,LINCOLN AVE & ZENITH MERIDIAN DR,,-104.85658,39.53619,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,ZENITH MERIDIAN DR,LONE TREE,crashlens_u5p9stw5.csv
1270958,1/22/2025,2025,0740,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,C-470 EB OFF RAMP,Primary,C-470 EB OFF RAMP & YOSEMITE ST,25.574,-104.88163,39.55783,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,LNTRPD,470A,C-470 EB OFF RAMP,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
1267009,1/22/2025,2025,0741,O,0,0,0,0,Angle,Clear,Daylight,Slushy,Straight/Level,At Intersection,Intersection,5TH ST,NonVDOT secondary,5TH ST & N WILCOX ST,,-104.859926,39.374365,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,5TH ST,N WILCOX ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1270329,1/22/2025,2025,0804,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,PARK MEADOWS DR,NonVDOT secondary,ACRES GREEN DR & PARK MEADOWS DR,,-104.89673,39.56287,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,PARK MEADOWS DR,ACRES GREEN DR,LONE TREE,crashlens_u5p9stw5.csv
1272143,1/22/2025,2025,1100,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HESS RD,Primary,HESS RD & PARKER RD,57.862,-104.76022,39.49301,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,PPD,083A,HESS RD,PARKER RD,PARKER,crashlens_u5p9stw5.csv
1265668,1/22/2025,2025,1239,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Curve Left,Intersection Related,Intersection,WOODSTOCK LN,NonVDOT secondary,TANGLEOAK LN & WOODSTOCK LN,,-104.891427,39.474737,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Ran off left side,0,,,colorado,City Street,DSO,0184,WOODSTOCK LN,TANGLEOAK LN,CASTLE PINES,crashlens_u5p9stw5.csv
1272121,1/22/2025,2025,1352,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E WOODMAN DR & S PARKER RD,62.255,-104.77768,39.55464,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E WOODMAN DR,PARKER,crashlens_u5p9stw5.csv
1273601,1/22/2025,2025,1410,O,0,0,0,0,Angle,Clear,Daylight,Dry W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,E WINTERGREEN PKWY,NonVDOT secondary,E WINTERGREEN PKWY & S JORDAN RD,,-104.79344,39.53977,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,E WINTERGREEN PKWY,S JORDAN RD,PARKER,crashlens_u5p9stw5.csv
1266064,1/22/2025,2025,1510,O,0,0,0,0,Angle,Snow,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,STONEGATE PKWY,NonVDOT secondary,,,-104.805288,39.538778,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,County Road,DSO,4700,STONEGATE PKWY,BROOKSTONE DR,,crashlens_u5p9stw5.csv
1266293,1/22/2025,2025,1550,O,0,0,0,0,Angle,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,MEADOWS BLVD,NonVDOT secondary,DRAGONFLY CT & MEADOWS BLVD,,-104.89973,39.39091,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,MEADOWS BLVD,DRAGONFLY CT,CASTLE ROCK,crashlens_u5p9stw5.csv
1272128,1/22/2025,2025,2229,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,E LINCOLN AVE,NonVDOT secondary,E LINCOLN AVE & S JORDAN RD,,-104.79341,39.53376,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,E LINCOLN AVE,S JORDAN RD,PARKER,crashlens_u5p9stw5.csv
1269535,1/22/2025,2025,2315,C,0,0,0,1,Fixed Object - Off Road,Cloudy,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 86,Primary,,7.941,-104.73391,39.38642,DOUGLAS,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,Tree,Ran off right side,1,,,colorado,State Highway,CSP,086A,HWY 86,MM 7.941,,crashlens_u5p9stw5.csv
1274214,1/22/2025,2025,2330,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Lighted,Snowy,Straight/Level,At Intersection,Intersection,S CHAMBERS RD,NonVDOT secondary,E COTTONWOOD DR & S CHAMBERS RD,,-104.80704,39.55641,DOUGLAS,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,,,,,,,Light Pole/Utility Pole,Ran off right side,0,,,colorado,City Street,PPD,1038,S CHAMBERS RD,E COTTONWOOD DR,PARKER,crashlens_u5p9stw5.csv
1270965,1/23/2025,2025,0855,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Ramp-related,Ramp,I-25,Interstate,,193.482,-104.86872,39.54292,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,025A,I-25,NB RAMP ENT FROM LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
1266301,1/23/2025,2025,0957,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,C-470,Primary,,17.466,-105.025136,39.564052,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,LTPD,470A,C-470,SANTA FE,LITTLETON,crashlens_u5p9stw5.csv
1266128,1/23/2025,2025,1108,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Uphill,Intersection Related,Intersection,W HIGHLANDS RANCH PKWY,NonVDOT secondary,DESERT WILLOW RD & W HIGHLANDS RANCH PKWY,,-105.010095,39.542361,DOUGLAS,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,County Road,DSO,4700,W HIGHLANDS RANCH PKWY,DESERT WILLOW RD,,crashlens_u5p9stw5.csv
1542584,1/23/2025,2025,1252,C,0,0,0,2,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HWY 83,Primary,BAYOU GULCH RD & HWY 83,53.856,-104.76009,39.43503,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Front,On Roadway,2,,,colorado,State Highway,CSP,083A,HWY 83,BAYOU GULCH RD,,crashlens_u5p9stw5.csv
1266083,1/23/2025,2025,1345,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,E LINCOLN AVE,NonVDOT secondary,E LINCOLN AVE & S JORDAN RD,,-104.79338,39.53379,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,DSO,1038,E LINCOLN AVE,S JORDAN RD,PARKER,crashlens_u5p9stw5.csv
1272091,1/23/2025,2025,1532,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Straight/Level,At Intersection,Intersection,E ELK CREEK DR,NonVDOT secondary,E ELK CREEK DR & S SILVER CREEK ST,,-104.76509,39.48769,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Curb,Ran off right side,0,,,colorado,City Street,PPD,1038,E ELK CREEK DR,S SILVER CREEK ST,PARKER,crashlens_u5p9stw5.csv
1267741,1/23/2025,2025,1604,O,0,0,0,0,Angle,Clear,Daylight,Dry,Uphill,At Intersection,Intersection,N RAMPART RANGE RD,NonVDOT secondary,N RAMPART RANGE RD & RAMPART CT,,-105.07325,39.4754,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,County Road,DSO,4700,N RAMPART RANGE RD,RAMPART CT,,crashlens_u5p9stw5.csv
1271564,1/23/2025,2025,1610,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,PARK MEADOWS CENTER DR,Primary,PARK MEADOWS CENTER DR & YOSEMITE ST,25.574,-104.88052,39.55903,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Traffic Signal Pole,Ran off right side,0,,,colorado,State Highway,LNTRPD,470A,PARK MEADOWS CENTER DR,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
1265758,1/23/2025,2025,1644,O,0,0,0,0,Angle,Clear,Daylight,Dry,Uphill,At Intersection,Intersection,METZLER DR,NonVDOT secondary,METZLER DR & TRAILL BOSS DR,,-104.85851,39.408479,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,METZLER DR,TRAILL BOSS DR,CASTLE ROCK,crashlens_u5p9stw5.csv
1273578,1/23/2025,2025,1713,A,0,1,0,0,Fixed Object - Off Road,Clear,Dawn or Dusk,Dry,Curve Left,At Intersection,Intersection,COTTONWOOD DR,Primary,COTTONWOOD DR & S PARKER RD,62.534,-104.7802,39.55855,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Light Pole/Utility Pole,Center median/ Island,1,,,colorado,State Highway,PPD,083A,COTTONWOOD DR,S PARKER RD,PARKER,crashlens_u5p9stw5.csv
1542299,1/23/2025,2025,1815,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 86,Primary,,11.137,-104.680665,39.370192,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,CSP,086A,HWY 86,DEERFIELD RD,,crashlens_u5p9stw5.csv
1273639,1/24/2025,2025,0100,O,0,0,0,0,Other,Clear,Dark – Unlighted,Icy,Straight/Level,Non-Intersection,Non-Intersection,APACHE PLUME DR,NonVDOT secondary,,,-104.79324,39.55838,DOUGLAS,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,City Street,PPD,1038,APACHE PLUME DR,8707 BLK S,PARKER,crashlens_u5p9stw5.csv
1265728,1/24/2025,2025,0806,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Uphill,Intersection Related,Intersection,HWY 85,Primary,CASTLETON DR & HWY 85,184.925,-104.872127,39.410575,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,085B,HWY 85,CASTLETON DR,CASTLE ROCK,crashlens_u5p9stw5.csv
1273573,1/24/2025,2025,0811,O,0,0,0,0,Pedestrian,Clear,Daylight,Dry,"Unknown, Unknown",Non-Intersection,Non-Intersection,S PACE CENTER DR,NonVDOT secondary,,,-104.75582,39.5178,DOUGLAS,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Pedestrian,On Roadway,0,,,colorado,City Street,PPD,1038,S PACE CENTER DR,E MAINSTREET,PARKER,crashlens_u5p9stw5.csv
1270967,1/24/2025,2025,1153,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Uphill,Non-Intersection,Non-Intersection,C-470,Primary,,25.796,-104.87791,39.55637,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,LNTRPD,470A,C-470,EB EXIT TO I-25 ON RAMP,LONE TREE,crashlens_u5p9stw5.csv
