Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Relation To Roadway,Vehicle Count,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file,_co_total_vehicles,_co_mhe,_co_crash_type,_co_link,_co_second_he,_co_third_he,_co_wild_animal,_co_secondary_crash,_co_weather2,_co_lane_position,_co_injury00_uninjured,_co_tu1_direction,_co_tu1_movement,_co_tu1_vehicle_type,_co_tu1_speed_limit,_co_tu1_estimated_speed,_co_tu1_stated_speed,_co_tu1_driver_action,_co_tu1_human_factor,_co_tu1_age,_co_tu1_sex,_co_tu2_direction,_co_tu2_movement,_co_tu2_vehicle_type,_co_tu2_speed_limit,_co_tu2_estimated_speed,_co_tu2_stated_speed,_co_tu2_driver_action,_co_tu2_human_factor,_co_tu2_age,_co_tu2_sex,_co_nm1_type,_co_nm1_age,_co_nm1_sex,_co_nm1_action,_co_nm1_movement,_co_nm1_location,_co_nm1_facility,_co_nm1_contributing_factor,_co_nm2_type,_co_nm2_age,_co_nm2_sex,_co_nm2_action,_co_nm2_movement,_co_nm2_location,_co_nm2_facility,_co_nm2_contributing_factor
1337030,4/5/2025,2025,1543,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,S BROADWAY,NonVDOT secondary,DAD CLARK DR & S BROADWAY,,-104.98677,39.56254,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,S BROADWAY,DAD CLARK DR,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,S05,2,South,Going Straight,Passenger Car/Passenger Van,45,55,45,Failed to Stop at Signal,Not Observed,32,M,East,Making Left Turn,SUV,40,10,10,No Contributing Action,No Apparent Contributing Factor,16,M,,,,,,,,,,,,,,,,
1337474,4/5/2025,2025,2003,A,0,1,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,HESS RD,NonVDOT secondary,,,-104.816017,39.49567,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,13. Embankment,4. Roadside,8. Non-Intersection,1,1,0,0,colorado,County Road,DSO,4700,HESS RD,DOUBLE ANGEL RD,,crashlens_u5p9stw5.csv,1,Overturning/Rollover,Embankment,01408FNW,Fence,Overturning/Rollover,,FALSE,,W01,0,Northwest,Negotiating a Curve,SUV,50,65,0,Speeding,Other Factor (Describe in Narrative),57,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1338722,4/6/2025,2025,0330,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,174.995,-104.896874,39.285063,DOUGLAS,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,1. State Hwy Agency,5. Guard Rail,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,Interstate Highway,CSP,025A,I-25,MM 174.995,,crashlens_u5p9stw5.csv,1,Cable Rail,Cable Rail,AT,,,,FALSE,,S02,1,South,Out of Control,Passenger Car/Passenger Van,75,75,0,Careless Driving,Asleep or Fatigued,24,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1336908,4/6/2025,2025,0730,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",2. Two Approaches,FOXHILL CIR,NonVDOT secondary,,,-105.02859,39.53684,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,FOXHILL CIR,BOARDWALK DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,E01,2,Northeast,Backing,Pickup Truck/Utility Van,25,10,9,Improper Backing,Looked/Did Not See,38,M,Southeast,Stopped in Traffic,SUV,25,0,0,No Contributing Action,No Apparent Contributing Factor,64,M,,,,,,,,,,,,,,,,
1338817,4/6/2025,2025,0759,O,0,0,0,0,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,GRIGS RD,NonVDOT secondary,GRIGS RD & STONEBRUSH DR,,-104.94113,39.52321,DOUGLAS,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,19. Ped,1. On Roadway,9. Within Intersection,1,0,0,0,colorado,Non Crash,DSO,4700,GRIGS RD,STONEBRUSH DR,,crashlens_u5p9stw5.csv,1,Pedestrian,Pedestrian,AT,,,,FALSE,,E01,1,East,Making Left Turn,Passenger Car/Passenger Van,15,1,1,Other Contributing Action (Describe in Narrative),Sun Glare,18,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1338157,4/6/2025,2025,0953,C,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,163.980,-104.862364,39.139463,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,15. Concrete Traffic Barrier,4. Roadside,8. Non-Intersection,1,1,0,0,colorado,Interstate Highway,CSP,025A,I-25,MM 163.98,,crashlens_u5p9stw5.csv,1,Concrete Highway Barrier,Concrete Highway Barrier,AT,,,,FALSE,,N01,2,North,Out of Control,SUV,75,75,0,Other Contributing Action (Describe in Narrative),Medical,28,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1339603,4/6/2025,2025,1025,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,S SANTA FE DR,Primary,C-470 EB OFF RAMP & S SANTA FE DR,200.347,-105.033723,39.56403,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,State Highway,CSP,085B,S SANTA FE DR,C-470 EB OFF RAMP,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Broadside,AT,,,,FALSE,,N01,1,North,Going Straight,Unknown,0,0,0,,,,,East,Making Left Turn,Passenger Car/Passenger Van,40,10,0,No Contributing Action,No Apparent Contributing Factor,21,F,,,,,,,,,,,,,,,,
1534226,4/6/2025,2025,1105,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,186.022,-104.87782,39.43742,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,3,0,0,0,colorado,Interstate Highway,CSP,025A,I-25 NB,MM 186.022,,crashlens_u5p9stw5.csv,3,Front to Rear,Rear-End,AT,Side to Side-Same Direction,,,FALSE,,N04,3,North,Changing Lanes,Passenger Car/Passenger Van,75,76,76,Lane Violation,Aggressive Driving,20,M,North,Going Straight,SUV,75,60,60,No Contributing Action,No Apparent Contributing Factor,46,M,,,,,,,,,,,,,,,,
1534029,4/6/2025,2025,1159,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,192.547,-104.86796,39.53059,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,3,0,0,0,colorado,Interstate Highway,LNTRPD,025A,I-25,MM 192.547,LONE TREE,crashlens_u5p9stw5.csv,3,Side to Side-Same Direction,Sideswipe Same Direction,AT,,,,FALSE,,,4,North,Passing,Passenger Car/Passenger Van,75,75,75,Careless Driving,Aggressive Driving,19,M,North,Going Straight,Passenger Car/Passenger Van,75,75,75,No Contributing Action,No Apparent Contributing Factor,45,M,,,,,,,,,,,,,,,,
1340599,4/6/2025,2025,1207,A,0,3,2,0,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,BAYOU GULCH RD,NonVDOT secondary,,,-104.784386,39.446444,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,5,0,0,colorado,County Road,DSO,4700,BAYOU GULCH RD,VISTANCIA DR,,crashlens_u5p9stw5.csv,2,Front to Front,Head-On,00218FN,,,,FALSE,,S01,0,South,Weaving,SUV,40,55,0,Lane Violation,Distracted - Other Interior,17,M,North,Going Straight,SUV,40,45,45,No Contributing Action,No Apparent Contributing Factor,42,F,,,,,,,,,,,,,,,,
1337102,4/6/2025,2025,1224,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,2. Curve - Level,"1. Two-Way, Not Divided",5. Roundabout,E HAPPY CANYON RD,NonVDOT secondary,E HAPPY CANYON RD & LAGAE RD,,-104.877902,39.450225,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,DSO,0184,E HAPPY CANYON RD,LAGAE RD,CASTLE PINES,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,AT,,,,FALSE,,N01,3,West,Going Straight,SUV,35,15,15,Lane Violation,Looked/Did Not See,47,F,West,Going Straight,SUV,35,15,35,No Contributing Action,No Apparent Contributing Factor,24,F,,,,,,,,,,,,,,,,
1338065,4/6/2025,2025,1600,C,0,0,0,1,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,HWY 85,Primary,HWY 85 & MM 197.8,197.800,-105.031073,39.528608,DOUGLAS,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,1,0,0,colorado,State Highway,CSP,085B,HWY 85,MM 197.8,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,NEAR,,,,FALSE,,S01,1,South,Passing,SUV,55,45,45,Careless Driving,Asleep or Fatigued,68,M,South,Stopped in Traffic,SUV,55,0,0,No Contributing Action,No Apparent Contributing Factor,57,M,,,,,,,,,,,,,,,,
1337239,4/6/2025,2025,1605,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,E LINCOLN AVE,NonVDOT secondary,DUTCH CREEK ST & E LINCOLN AVE,,-104.90997,39.53938,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,E LINCOLN AVE,DUTCH CREEK ST,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,W01,2,Southeast,Going Straight,SUV,45,40,40,Followed Too Closely,Driver Inexperience,18,F,Southeast,Slowing,SUV,45,40,40,No Contributing Action,No Apparent Contributing Factor,21,F,,,,,,,,,,,,,,,,
1337231,4/6/2025,2025,1635,B,0,0,1,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,3. Snow,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,HIDDEN VALLEY RD,NonVDOT secondary,,,-105.027476,39.311355,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,13. Embankment,4. Roadside,8. Non-Intersection,1,1,0,0,colorado,County Road,DSO,4700,HIDDEN VALLEY RD,DAKAN RD,,crashlens_u5p9stw5.csv,1,Embankment,Embankment,01584FNE,Tree,,,FALSE,,NLS,0,Northeast,Slowing,SUV,25,20,35,Too Fast for Conditions,No Apparent Contributing Factor,34,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1377167,4/6/2025,2025,1700,O,0,0,0,0,5. Sideswipe - Opposite Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,HWY 83,Primary,,47.994,-104.7388,39.35213,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,State Highway,CSP,083A,HWY 83,MM 47.994,,crashlens_u5p9stw5.csv,2,Side to Side-Opposite Direction,Sideswipe Opposite Direction,AT,,,,FALSE,,N01,2,South,Weaving,SUV,65,65,0,Lane Violation,Aggressive Driving,40,M,North,Going Straight,Passenger Car/Passenger Van,65,65,60,No Contributing Action,No Apparent Contributing Factor,45,M,,,,,,,,,,,,,,,,
1534401,4/6/2025,2025,1830,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,C-470 WB OFF RAMP,Primary,C-470 WB OFF RAMP & S SANTA FE DR,200.420,-105.033006,39.56496,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,State Highway,CSP,085B,C-470 WB OFF RAMP,S SANTA FE DR,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,W02,2,West,Going Straight,SUV,35,40,40,Failed to Stop at Signal,Age/Driver Ability,27,F,North,Making Left Turn,SUV,45,15,10,No Contributing Action,No Apparent Contributing Factor,20,M,,,,,,,,,,,,,,,,
1379022,4/6/2025,2025,1912,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,2. Curve - Level,"1. Two-Way, Not Divided",4. Four Approaches,S JORDAN RD,NonVDOT secondary,E ACER DR & S JORDAN RD,,-104.79536,39.55696,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,PPD,1038,S JORDAN RD,E ACER DR,PARKER,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,Tree,,,FALSE,,S03,5,East,Going Straight,SUV,40,10,5,Failed to Yield ROW,Age/Driver Ability,18,M,South,Going Straight,Passenger Car/Passenger Van,40,40,40,No Contributing Action,No Apparent Contributing Factor,20,M,,,,,,,,,,,,,,,,
1340957,4/6/2025,2025,2045,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,1765 FOXFIELD DR,NonVDOT secondary,,,-104.843711,39.388595,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,City Street,CRPD,0185,1765 FOXFIELD DR,SADDLEBACK DR,CASTLE ROCK,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00450FS,,,,FALSE,,,2,South,Going Straight,SUV,25,35,0,Other Contributing Action (Describe in Narrative),Other Factor (Describe in Narrative),51,F,South,Parked,SUV,25,0,0,No Contributing Action,No Apparent Contributing Factor,,,,,,,,,,,,,,,,,,
1337452,4/6/2025,2025,2133,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,S BROADWAY,NonVDOT secondary,S BROADWAY & W HIGHLANDS RANCH PKWY,,-104.99171,39.54929,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,S BROADWAY,W HIGHLANDS RANCH PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,E03,4,South,Going Straight,SUV,45,10,10,Failed to Stop at Signal,Driver Inexperience,16,F,East,Going Straight,Passenger Car/Passenger Van,45,40,0,No Contributing Action,No Apparent Contributing Factor,51,M,,,,,,,,,,,,,,,,
1336967,4/7/2025,2025,0020,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,3. Grade - Straight,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,184.059,-104.866204,39.410883,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,21. Animal,1. On Roadway,2. Acceleration/Deceleration Lanes,1,0,0,0,colorado,Interstate Highway,CSP,025A,I-25 NB OFF RAMP,MM 184.059,CASTLE ROCK,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,AT,,,DEER,FALSE,,N01,1,North,Swerve/Avoidance,Passenger Car/Passenger Van,65,45,38,No Contributing Action,No Apparent Contributing Factor,32,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1534647,4/7/2025,2025,0630,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,184.197,-104.86775,39.41252,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,2. Acceleration/Deceleration Lanes,2,0,0,0,colorado,Interstate Highway,CSP,025A,I-25,MM 184.197,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,AT,,,,FALSE,,N01,2,North,Entering Traffic Way/Merge,SUV,65,45,0,Lane Violation,Looked/Did Not See,31,F,North,Going Straight,SUV,65,45,0,No Contributing Action,No Apparent Contributing Factor,65,M,,,,,,,,,,,,,,,,
1339005,4/7/2025,2025,0819,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,E LINCOLN AVE,NonVDOT secondary,COTTONCREEK DR & E LINCOLN AVE,,-104.90616,39.53669,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,E LINCOLN AVE,COTTONCREEK DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,N01,3,West,Going Straight,Passenger Car/Passenger Van,45,45,40,Followed Too Closely,Distracted - Eating/Drinking,22,F,West,Stopped in Traffic,Passenger Car/Passenger Van,45,37,35,No Contributing Action,No Apparent Contributing Factor,60,M,,,,,,,,,,,,,,,,
1338899,4/7/2025,2025,1209,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,COMPARK BLVD,NonVDOT secondary,COMPARK BLVD & HIGHFIELD PKWY,,-104.82667,39.55978,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,COMPARK BLVD,HIGHFIELD PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,W02,2,North,Going Straight,SUV,35,15,10,Failed to Yield ROW,Looked/Did Not See,68,F,West,Going Straight,Passenger Car/Passenger Van,35,40,40,No Contributing Action,No Apparent Contributing Factor,34,F,,,,,,,,,,,,,,,,
1336889,4/7/2025,2025,1351,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,FACTORY SHOPS BLVD,NonVDOT secondary,FACTORY SHOPS BLVD & NEW MEMPHIS CT,,-104.874003,39.41235,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,City Street,CRPD,0185,FACTORY SHOPS BLVD,NEW MEMPHIS CT,CASTLE ROCK,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,NW/O,,,,FALSE,,,2,Southeast,Going Straight,Pickup Truck/Utility Van,35,20,0,Careless Driving,Driver Unfamiliar With Area,35,M,Southeast,Stopped in Traffic,Passenger Car/Passenger Van,35,0,0,No Contributing Action,No Apparent Contributing Factor,39,M,,,,,,,,,,,,,,,,
1336909,4/7/2025,2025,1507,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,WOODLANDS BLVD,NonVDOT secondary,5TH ST & WOODLANDS BLVD,,-104.846121,39.379444,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,City Street,CRPD,0185,WOODLANDS BLVD,5TH ST,CASTLE ROCK,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,N/O,,,,FALSE,,,2,South,Going Straight,SUV,30,20,0,Careless Driving,Looked/Did Not See,74,F,South,Stopped in Traffic,Passenger Car/Passenger Van,30,0,0,No Contributing Action,No Apparent Contributing Factor,17,F,,,,,,,,,,,,,,,,
1336800,4/7/2025,2025,1750,O,0,0,0,0,13. Bicycle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,TRAILSIDE DR,NonVDOT secondary,MEADOWS BLVD & TRAILSIDE DR,,-104.906725,39.406572,DOUGLAS,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,22. Bicycle,1. On Roadway,9. Within Intersection,1,0,0,0,colorado,City Street,CRPD,0185,TRAILSIDE DR,MEADOWS BLVD,CASTLE ROCK,crashlens_u5p9stw5.csv,1,Bicycle/Motorized Bicycle,Bicycle/Motorized Bicycle,AT,,,,FALSE,,,2,,,,0,0,0,,,,,South,Slowing,SUV,25,5,5,No Contributing Action,No Apparent Contributing Factor,51,F,Bicyclist,15,M,No Contributing Action,Going Straight,Intersection – Marked Crosswalk,,No Apparent Contributing Factor,,,,,,,,
1337527,4/7/2025,2025,1915,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,LAKE GULCH RD,NonVDOT secondary,CRYSTAL VALLEY PKWY & LAKE GULCH RD,,-104.82873,39.33919,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,3,0,0,0,colorado,County Road,DSO,4700,LAKE GULCH RD,CRYSTAL VALLEY PKWY,,crashlens_u5p9stw5.csv,3,Front to Side,Approach Turn,AT,Front to Rear,,,FALSE,,N01,3,North,Making Left Turn,Passenger Car/Passenger Van,45,20,25,Failed to Yield ROW,Looked/Did Not See,46,M,South,Going Straight,Pickup Truck/Utility Van,45,45,40,No Contributing Action,No Apparent Contributing Factor,33,M,,,,,,,,,,,,,,,,
1337469,4/7/2025,2025,2015,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,SARA GULCH CIR,NonVDOT secondary,,,-104.705658,39.494195,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,13. Embankment,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,SARA GULCH CIR,CANYON WIND ST,,crashlens_u5p9stw5.csv,1,Embankment,Embankment,00119FE,,,,FALSE,,WRS,2,East,Swerve/Avoidance,Passenger Car/Passenger Van,25,30,30,Over-Correcting/ Over-Steering,Driver Inexperience,16,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1537469,4/8/2025,2025,0110,K,1,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,4. Grade - Curve,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,194.268,-104.872083,39.554558,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,3. Utility Pole,4. Roadside,2. Acceleration/Deceleration Lanes,2,0,0,0,colorado,Interstate Highway,LNTRPD,025A,I-25 NB ON RAMP FROM EB C-470,I-25,LONE TREE,crashlens_u5p9stw5.csv,2,Wall or Building,Light Pole/Utility Pole,00440FW,Fence,Wall or Building,,FALSE,,E00,2,East,Going Straight,Passenger Car/Passenger Van,65,85,0,Careless Driving,Not Observed,35,M,North,Slowing,Light Rail,50,35,35,No Contributing Action,No Apparent Contributing Factor,34,M,,,,,,,,,,,,,,,,
