Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Relation To Roadway,Vehicle Count,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file,_co_total_vehicles,_co_mhe,_co_crash_type,_co_link,_co_second_he,_co_third_he,_co_wild_animal,_co_secondary_crash,_co_weather2,_co_lane_position,_co_injury00_uninjured,_co_tu1_direction,_co_tu1_movement,_co_tu1_vehicle_type,_co_tu1_speed_limit,_co_tu1_estimated_speed,_co_tu1_stated_speed,_co_tu1_driver_action,_co_tu1_human_factor,_co_tu1_age,_co_tu1_sex,_co_tu2_direction,_co_tu2_movement,_co_tu2_vehicle_type,_co_tu2_speed_limit,_co_tu2_estimated_speed,_co_tu2_stated_speed,_co_tu2_driver_action,_co_tu2_human_factor,_co_tu2_age,_co_tu2_sex,_co_nm1_type,_co_nm1_age,_co_nm1_sex,_co_nm1_action,_co_nm1_movement,_co_nm1_location,_co_nm1_facility,_co_nm1_contributing_factor,_co_nm2_type,_co_nm2_age,_co_nm2_sex,_co_nm2_action,_co_nm2_movement,_co_nm2_location,_co_nm2_facility,_co_nm2_contributing_factor
1263249,1/8/2025,2025,0000,O,0,0,0,0,16. Other,4. Snow,5. Darkness - Road Not Lighted,3. Snow,2. Curve - Level,"1. Two-Way, Not Divided",1. Not at Intersection,MERCURY DR,NonVDOT secondary,,,-104.891632,39.554137,DOUGLAS,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,4. Roadside,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,MERCURY DR,JUPITER DR,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00343FW,,,,FALSE,,W01,0,Southwest,Going Straight,Unknown,35,35,0,Too Fast for Conditions,Not Observed,,,Northeast,Parked,Pickup Truck/Utility Van,35,0,0,,,,,,,,,,,,,,,,,,,,
1261118,1/8/2025,2025,0242,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,5. Ice,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,GRIGS RD,NonVDOT secondary,,,-104.934304,39.49799,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,4. Traffic Sign Support,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,GRIGS RD,DANIELS PARK RD,,crashlens_u5p9stw5.csv,1,Sign,Sign,0.50MNW,,,,FALSE,,N01,1,Northwest,Negotiating a Curve,Passenger Car/Passenger Van,35,35,0,Too Fast for Conditions,Aggressive Driving,18,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1261095,1/8/2025,2025,0749,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,PINE DR,NonVDOT secondary,,,-104.75572,39.5284,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,PINE DR,BALDWIN GULCH CIR,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,AT,,,,FALSE,,N02,2,North,Changing Lanes,SUV,40,10,10,Lane Violation,Looked/Did Not See,24,M,North,Going Straight,SUV,40,40,40,No Contributing Action,No Apparent Contributing Factor,25,F,,,,,,,,,,,,,,,,
1262035,1/8/2025,2025,1505,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,PINE DR,NonVDOT secondary,,,-104.755815,39.532877,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,PINE DR,MONFORTON LN,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00105FS,,,,FALSE,,S01,3,South,Passing,Passenger Car/Passenger Van,40,35,35,Lane Violation,Looked/Did Not See,46,M,South,Going Straight,SUV,40,37,37,Lane Violation,Other Factor (Describe in Narrative),55,F,,,,,,,,,,,,,,,,
1261513,1/9/2025,2025,0642,O,0,0,0,0,9. Fixed Object - Off Road,4. Snow,2. Daylight,3. Snow,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,FLINTWOOD RD,NonVDOT secondary,,,-104.681431,39.435959,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,7. Mailbox,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,FLINTWOOD RD,WOODHAVEN RIDGE RD,,crashlens_u5p9stw5.csv,1,Mailbox,Mailbox,00746FN,,,,FALSE,,N01,1,North,Going Straight,SUV,45,15,15,Too Fast for Conditions,No Apparent Contributing Factor,24,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1261534,1/9/2025,2025,0851,O,0,0,0,0,9. Fixed Object - Off Road,4. Snow,2. Daylight,3. Snow,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,PINEY LAKE RD,NonVDOT secondary,INSPIRATION DR & PINEY LAKE RD,,-104.67956,39.55071,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,4. Traffic Sign Support,4. Roadside,9. Within Intersection,1,0,0,0,colorado,County Road,DSO,4700,PINEY LAKE RD,INSPIRATION DR,,crashlens_u5p9stw5.csv,1,Sign,Sign,AT,,,,FALSE,,N01,0,Unknown,Out of Control,Unknown,40,10,0,Too Fast for Conditions,Not Observed,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1261978,1/9/2025,2025,0915,O,0,0,0,0,9. Fixed Object - Off Road,4. Snow,2. Daylight,3. Snow,2. Curve - Level,"1. Two-Way, Not Divided",1. Not at Intersection,PONDEROSA DR,NonVDOT secondary,,,-104.764845,39.540546,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,8. Fence,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,PONDEROSA DR,PINE DR,,crashlens_u5p9stw5.csv,1,Fence,Fence,0.50MW,,,,FALSE,,W01,0,West,Going Straight,Unknown,30,20,0,Too Fast for Conditions,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1261970,1/9/2025,2025,0925,O,0,0,0,0,2. Angle,4. Snow,2. Daylight,3. Snow,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,LIBERTY BLVD,NonVDOT secondary,LIBERTY BLVD & S INVERNESS LN,,-104.85951,39.55804,DOUGLAS,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,LIBERTY BLVD,S INVERNESS LN,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,W01,1,West,Making Right Turn,Passenger Car/Passenger Van,35,15,0,Too Fast for Conditions,Driver Inexperience,,,South,Stopped in Traffic,SUV,25,0,0,No Contributing Action,No Apparent Contributing Factor,49,F,,,,,,,,,,,,,,,,
1263201,1/10/2025,2025,1123,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,2. Wet,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,RED ROCK DR,NonVDOT secondary,,,-104.969166,39.243589,DOUGLAS,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,14. Ditch,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,RED ROCK DR,DELAWARE DR,,crashlens_u5p9stw5.csv,1,Ditch,Ditch,00300FE,Other Fixed Object (Describe in Narrative),Electical/Utility Box,,FALSE,,W01,1,West,Going Straight,Passenger Car/Passenger Van,30,45,30,Too Fast for Conditions,Distracted - Other Interior,71,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1264078,1/10/2025,2025,1449,B,0,0,1,1,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S BROADWAY,NonVDOT secondary,S BROADWAY & W WILDCAT RESERVE PKWY,,-104.98747,39.52766,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,2,0,0,colorado,County Road,DSO,4700,S BROADWAY,W WILDCAT RESERVE PKWY,,crashlens_u5p9stw5.csv,2,Front to Front,Approach Turn,AT,,,,FALSE,,W02,0,East,Making Left Turn,Passenger Car/Passenger Van,45,15,5,Failed to Yield ROW,No Apparent Contributing Factor,47,F,West,Going Straight,Passenger Car/Passenger Van,45,45,45,No Contributing Action,No Apparent Contributing Factor,16,F,,,,,,,,,,,,,,,,
1263234,1/10/2025,2025,1734,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,5. Ice,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,S BROADWAY,NonVDOT secondary,S BROADWAY & W BURGUNDY ST,,-104.99201,39.54599,DOUGLAS,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,S BROADWAY,W BURGUNDY ST,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,S02,3,South,Going Straight,SUV,45,40,0,Too Fast for Conditions,Illness,82,M,East,Stopped in Traffic,SUV,35,0,0,No Contributing Action,No Apparent Contributing Factor,42,F,,,,,,,,,,,,,,,,
1263269,1/10/2025,2025,1818,B,0,0,1,0,16. Other,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,4. Slush,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,SALFORD LN,NonVDOT secondary,,,-104.982607,39.537436,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,1,0,0,colorado,County Road,DSO,4700,SALFORD LN,WEDGEWOOD DR,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00232FN,,,,FALSE,,N01,0,North,Weaving,SUV,25,20,0,Other Contributing Action (Describe in Narrative),Medical,82,M,North,Parked,SUV,25,0,0,,,,,,,,,,,,,,,,,,,,
1265230,1/10/2025,2025,1857,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,BUCKBOARD RD,NonVDOT secondary,BUCKBOARD RD & N DELBERT RD,,-104.66123,39.53604,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,BUCKBOARD RD,N DELBERT RD,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,N01,4,West,Going Straight,Pickup Truck/Utility Van,45,10,10,Failed to Yield ROW,Looked/Did Not See,65,F,South,Going Straight,Passenger Car/Passenger Van,45,45,45,No Contributing Action,Looked/Did Not See,28,M,,,,,,,,,,,,,,,,
1264025,1/10/2025,2025,2149,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,3. Snow,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,POSTON PKWY,NonVDOT secondary,POSTON PKWY & WESTGATE AVE,,-104.958573,39.522507,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,38. Other Non-Collision,4. Roadside,10. Intersection Related - Within 150 Feet,1,0,0,0,colorado,County Road,DSO,4700,POSTON PKWY,WESTGATE AVE,,crashlens_u5p9stw5.csv,1,Curb,Curb,00004FS,Curb,Embankment,,FALSE,,SLS,2,South,Out of Control,SUV,30,30,30,Careless Driving,Driver Inexperience,16,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1262245,1/12/2025,2025,1051,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,LAKE GULCH RD,NonVDOT secondary,,,-104.83522,39.352087,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,LAKE GULCH RD,HAYSTACK RD,,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,00300FSE,,,DEER,FALSE,,S01,1,Southeast,Going Straight,SUV,45,45,45,No Contributing Action,No Apparent Contributing Factor,46,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1262813,1/12/2025,2025,1743,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,N RAMPART RANGE RD,NonVDOT secondary,N RAMPART RANGE RD & RAMPART CT,,-105.07325,39.4754,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,N RAMPART RANGE RD,RAMPART CT,,crashlens_u5p9stw5.csv,2,Front to Rear,Overtaking Turn,AT,,,,FALSE,,S01,4,South,Going Straight,SUV,45,15,20,Followed Too Closely,Driver Inexperience,17,M,South,Making Right Turn,Pickup Truck/Utility Van,45,15,20,No Contributing Action,No Apparent Contributing Factor,49,M,,,,,,,,,,,,,,,,
1262712,1/13/2025,2025,0700,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,POSTON PKWY,NonVDOT secondary,,,-104.958577,39.523081,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,POSTON PKWY,WESTGATE AVE,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00150FN,,,,FALSE,,N01,3,North,Going Straight,SUV,30,20,35,Followed Too Closely,Looked/Did Not See,41,F,North,Stopped in Traffic,Passenger Car/Passenger Van,30,0,0,No Contributing Action,No Apparent Contributing Factor,49,F,,,,,,,,,,,,,,,,
1264756,1/13/2025,2025,1030,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,N RAMPART RANGE RD,NonVDOT secondary,,,-105.073295,39.501789,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,N RAMPART RANGE RD,TITAN RD,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,0.42MS,,,,FALSE,,S01,2,South,Going Straight,Pickup Truck/Utility Van,50,30,30,Followed Too Closely,Looked/Did Not See,31,M,South,Slowing,Pickup Truck/Utility Van,50,20,20,No Contributing Action,No Apparent Contributing Factor,,,,,,,,,,,,,,,,,,
1263221,1/13/2025,2025,1716,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,DANIELS PARK RD,NonVDOT secondary,,,-104.926802,39.491662,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,24. Other Fixed Object,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,DANIELS PARK RD,GRIGS RD,,crashlens_u5p9stw5.csv,1,Large Rocks or Boulder,Large Rocks or Boulder,00939FS,,,,FALSE,,N01,1,North,Out of Control,Passenger Car/Passenger Van,25,30,30,Other Contributing Action (Describe in Narrative),Medical,21,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1263163,1/14/2025,2025,0930,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,LANSDOWNE WY,NonVDOT secondary,,,-104.964042,39.550177,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,LANSDOWNE WY,E WEATHERSTONE CIR,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00100FNW,,,,FALSE,,N01,0,North,Other (Describe in Narrative),Unknown,25,5,0,No Contributing Action,Not Observed,,,North,Parked,SUV,25,0,0,,,,,,,,,,,,,,,,,,,,
1264333,1/14/2025,2025,1911,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,BEAR DANCE DR,NonVDOT secondary,,,-104.913294,39.259986,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,BEAR DANCE DR,KENOSHA DR,,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,00260FNE,,,DEER,FALSE,,S01,1,Southwest,Going Straight,Pickup Truck/Utility Van,35,35,35,No Contributing Action,No Apparent Contributing Factor,71,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1264348,1/15/2025,2025,0936,O,0,0,0,0,11. Fixed Object in Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,HILLTOP RD,NonVDOT secondary,FLINTWOOD RD & HILLTOP RD,,-104.68124,39.45073,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,37. Other Object (Not Fixed),1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,HILLTOP RD,FLINTWOOD RD,,crashlens_u5p9stw5.csv,2,Vehicle Debris or Cargo,Vehicle Debris or Cargo,00005FE,,,,FALSE,,W02,1,West,Stopped in Traffic,Passenger Car/Passenger Van,45,0,0,Failed to Yield ROW,No Apparent Contributing Factor,,,West,Making Right Turn,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",45,5,5,No Contributing Action,No Apparent Contributing Factor,27,M,,,,,,,,,,,,,,,,
1263591,1/15/2025,2025,1531,C,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,KEYSTONE BLVD,NonVDOT secondary,AVENTERRA PKWY & KEYSTONE BLVD,,-104.79788,39.543,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,2,0,0,colorado,County Road,DSO,4700,KEYSTONE BLVD,AVENTERRA PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,N01,1,North,Making Left Turn,SUV,30,15,0,Failed to Yield ROW,Not Observed,42,F,East,Going Straight,SUV,35,35,35,No Contributing Action,,45,M,,,,,,,,,,,,,,,,
1265189,1/15/2025,2025,1604,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,BUSINESS CENTER DR,NonVDOT secondary,BUSINESS CENTER DR & POPLAR WY,,-104.90704,39.56046,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,BUSINESS CENTER DR,POPLAR WY,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,W01,2,South,Making Left Turn,SUV,15,15,15,Other Contributing Action (Describe in Narrative),Looked/Did Not See,37,F,West,Going Straight,SUV,30,30,30,No Contributing Action,No Apparent Contributing Factor,17,F,,,,,,,,,,,,,,,,
1264280,1/15/2025,2025,1924,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,N PERRY PARK RD,NonVDOT secondary,,,-104.959921,39.364074,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,21. Animal,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,N PERRY PARK RD,W PINE CLIFF DR,,crashlens_u5p9stw5.csv,1,Fence,Wild Animal,01848FSW,Fence,,DEER,FALSE,,SRS,1,Northeast,Going Straight,Passenger Car/Passenger Van,40,54,54,Speeding,No Apparent Contributing Factor,22,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1264059,1/15/2025,2025,2118,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,S UNIVERSITY BLVD,NonVDOT secondary,DAD CLARK DR & S UNIVERSITY BLVD,,-104.959581,39.560303,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,DAD CLARK DR,,crashlens_u5p9stw5.csv,2,Front to Side,Sideswipe Same Direction,00112FS,,,,FALSE,,S01,4,South,Weaving,SUV,45,30,0,Turned from Wrong Lane or Position,Driver Inexperience,16,F,South,Going Straight,SUV,45,45,45,No Contributing Action,No Apparent Contributing Factor,16,M,,,,,,,,,,,,,,,,
1263640,1/16/2025,2025,0931,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S QUEBEC ST,NonVDOT secondary,BUSINESS CENTER DR & S QUEBEC ST,,-104.905162,39.558935,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,BUSINESS CENTER DR,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00626FS,,,,FALSE,,S02,5,South,Changing Lanes,Passenger Car/Passenger Van,45,30,0,Failed to Yield ROW,Not Observed,79,M,South,Going Straight,SUV,45,40,0,No Contributing Action,No Apparent Contributing Factor,33,F,,,,,,,,,,,,,,,,
1264185,1/16/2025,2025,1447,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,KENDRICK CASTILLO WY,NonVDOT secondary,KENDRICK CASTILLO WY & PLAZA DR,,-105.008038,39.555453,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,KENDRICK CASTILLO WY,PLAZA DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00025FS,,,,FALSE,,N01,2,North,Going Straight,Passenger Car/Passenger Van,45,5,4,Followed Too Closely,Not Observed,19,F,North,Stopped in Traffic,SUV,45,0,0,No Contributing Action,No Apparent Contributing Factor,48,F,,,,,,,,,,,,,,,,
1266007,1/16/2025,2025,1618,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,MORNING GLORY PL,NonVDOT secondary,,,-104.92937,39.54503,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,MORNING GLORY PL,MORNING GLORY LN,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00236FE,,,,FALSE,,W01,1,East,Backing,Pickup Truck/Utility Van,25,3,1,Careless Driving,Not Observed,70,M,East,Parked,Pickup Truck/Utility Van,25,0,0,,,,,,,,,,,,,,,,,,,,
1264318,1/16/2025,2025,2326,C,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,2. Curve - Level,"1. Two-Way, Not Divided",4. Four Approaches,VILLAGE CIR E,NonVDOT secondary,COUGAR LN & VILLAGE CIR E,,-105.06795,39.47609,DOUGLAS,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,2. County Hwy Agency,27. Curb,4. Roadside,9. Within Intersection,1,1,0,0,colorado,County Road,DSO,4700,VILLAGE CIR E,COUGAR LN,,crashlens_u5p9stw5.csv,1,Curb,Curb,AT,,,,FALSE,,E01,0,East,Out of Control,Passenger Car/Passenger Van,35,45,0,Lane Violation,Asleep or Fatigued,23,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
