CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
139538,City Street,0185,OCTOB,PLUMC,6/25/2021,14:03:00,CRPD,CASTLE ROCK,DOUGLAS,,,OCTOBER PL,AT,PLUM CREEK BLVD,Ran off left side,At Intersection,Light Pole/Utility Pole,,,,Light Pole/Utility Pole,Light Pole/Utility Pole,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N00,Northwest,,Making Right Turn,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,25,0,25,0,25,0,Careless Driving ,,No Apparent Contributing Factor,,39,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  7:06PM
141240,City Street,0185,MEADO,LIMEL,6/25/2021,15:46:00,CRPD,CASTLE ROCK,DOUGLAS,,,MEADOWS PKWY,AT,LIMELIGHT AVE ,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,W02,West,West,Going Straight,Stopped in Traffic,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,25,0,0,0,Careless Driving ,No Contributing Action,Not Observed,No Apparent Contributing Factor,28,48,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Unknown,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec  8 2021  4:22PM
139601,City Street,0817,YOSEM,PARKM,6/25/2021,16:05:00,LNTRPD,LONE TREE,DOUGLAS,,,YOSEMITE STREET ,AT,PARK MEADOWS CENTER ,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,,,Dry,Daylight,Clear,,,North,North,Going Straight,Going Straight,Unknown ,SUV,,,,,FALSE,FALSE,35,35,0,0,0,0,Careless Driving ,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,,64,,M,,Shoulder and Lap Belt,,Unknown,,N/A (Cars/Trucks),,,,Marijuana Not Suspected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug  3 2021  6:05AM
113419,Interstate Highway,025A,191.00,,6/25/2021,17:35:00,CSP,LONE TREE,DOUGLAS,39.50554,-104.87398,I-25 NB,99999FS,SCHWEIGER RD /  N SURREY DR,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Rain,,N01,North,North,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,10,0,0,0,Careless Driving ,No Contributing Action,Distracted - Other Interior,No Apparent Contributing Factor,37,22,U,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:14PM
142421,State Highway,083A,58.50,,6/25/2021,17:59:00,PPD,PARKER,DOUGLAS,39.500323,-104.761662,N PARKER RD,AT,PINE DR ,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Cloudy,Rain,N03,North,North,Going Straight,Stopped in Traffic,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,Unknown,No Automation,TRUE,FALSE,55,55,20,0,0,0,Careless Driving ,No Contributing Action,Not Observed,No Apparent Contributing Factor,44,33,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Dec 29 2021  6:32PM
140661,City Street,1038,HILLT,PINED,6/25/2021,18:40:00,PPD,PARKER,DOUGLAS,39.50978,-104.75945,E HILLTOP RD,AT,S PINE DR,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dawn or Dusk,Rain,,N01,East,West,Making Left Turn,Going Straight,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,10,40,10,40,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,27,42,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec 14 2021  5:14PM
129848,State Highway,470A,25.00,,6/25/2021,19:52:00,CSP,,DOUGLAS,39.56165,-104.88528,C-470,AT,MM 25 (APPROX),Ran off left side,Non-Intersection,Concrete Highway Barrier,Concrete Highway Barrier,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,2,0,1,1,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Rain,,WRS,West,,Out of Control,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,75,0,65,0,Careless Driving ,,Not Observed,,47,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:27PM
137324,City Street,0185,AUBUR,CASTL,6/25/2021,20:21:00,CRPD,CASTLE ROCK,DOUGLAS,,,AUBURN DR,00350FN,CASTLE HIGHLAND PKWY,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Wet,Dawn or Dusk,Rain,,N00,South,North,Going Straight,Parked,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,35,35,0,35,0,Careless Driving ,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,25,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 29 2021  6:01AM
129501,Interstate Highway,025A,174.00,,6/25/2021,21:49:00,CSP,,DOUGLAS,39.27738,-104.89781,I-25 SB,AT,MM 174,On Roadway,Non-Intersection,Front to Side,,,,Front to Side,Sideswipe Same Direction,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Cloudy,,S01,South,South,Changing Lanes,Going Straight,"Medium/Heavy Trucks, GVWR/GCWR 16,001 or over",Passenger Car/Passenger Van,No Special Function,No Special Function,Unknown,Unknown,FALSE,FALSE,65,65,5,5,5,5,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,33,37,U,U,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:17PM
140667,State Highway,083A,61.60,,6/25/2021,22:12:00,PPD,PARKER,DOUGLAS,39.54991,-104.77379,PARKER RD,AT,S CROWN CREST BLVD,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,3,0,1,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dark – Lighted,Cloudy,,N02,North,North,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,,No Special Function,,,FALSE,FALSE,0,45,0,0,0,0,,,,,64,17,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Not Used,Properly Used,,,Yes - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Dec 29 2021  7:18PM
292591,Interstate Highway,025A,187.000,,6/26/2021,08:34:00,CSP,,DOUGLAS,39.45414,-104.87553,I-25,AT,MM 187,Ran off right side,Non-Intersection,Guardrail Face,,,,Guardrail Face,Guardrail Face,Not Applicable,,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N04,South,,Going Straight,,SUV,,No Special Function,,No Automation,,TRUE,FALSE,75,0,75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 15 2023  7:01PM
129512,Interstate Highway,025A,172.00,,6/26/2021,09:25:00,CSP,,DOUGLAS,39.25243,-104.88662,I-25 NB,99999FN,LAKE GULCH RD,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Slowing,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,Conditional Automation,FALSE,TRUE,60,60,50,30,50,0,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,20,47,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:18PM
140749,City Street,1038,NATED,NATEC,6/26/2021,10:10:00,PPD,PARKER,DOUGLAS,39.49211,-104.76452,S NATE DR,00030FS,S NATE CIR,Ran off right side,Non-Intersection,Ditch,,,,Ditch,Ditch,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,TRUE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,N01,North,,Going Straight,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,20,0,15,0,0,0,Careless Driving ,,Other Factor (Describe in Narrative),,40,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec 14 2021  6:11PM
130365,Interstate Highway,025A,172.00,,6/26/2021,12:13:00,CSP,,DOUGLAS,39.25748,-104.89041,I-25 NB,AT ,MM 172,On Roadway,Non-Intersection,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,0,8,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Slowing,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,60,60,50,50,0,0,Careless Driving ,No Contributing Action,Driver Unfamiliar With Area,No Apparent Contributing Factor,19,31,U,U,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:29PM
130629,Interstate Highway,025A,169.00,,6/26/2021,12:40:00,CSP,,DOUGLAS,39.20752,-104.86282,I-25 NB,AT ,MM 169,On Roadway,Non-Intersection,Front to Rear,Front to Rear,Front to Rear,,Front to Rear,Rear-End,Not Applicable,,0,1,11,1,0,0,0,4,FALSE,TRUE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,N01,North,North,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,15,0,15,0,Followed Too Closely,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,28,27,U,U,Booster Seat,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:34PM
129915,Interstate Highway,025A,171.82,,6/26/2021,13:02:00,CSP,,DOUGLAS,39.24551,-104.88029,I-25 NB,99999FN,E UPPER LAKE GULCH RD,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,4,4,4,0,0,0,3,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Stopped in Traffic,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,Driver Assistance,FALSE,FALSE,55,55,65,0,55,0,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,72,54,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:29PM
137275,City Street,0185,PRAIR,LOWME,6/26/2021,15:12:00,CRPD,CASTLE ROCK,DOUGLAS,,,PRAIRIE HAWK DR,AT,LOW MEADOW BLVD ,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S01,North,East,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,45,15,45,15,48,Failed to Yield ROW,No Contributing Action,Medical,No Apparent Contributing Factor,41,73,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug  5 2023  2:19AM
135242,City Street,0817,YOSEM,CHEST,6/26/2021,15:30:00,LNTRPD,LONE TREE,DOUGLAS,,,YOSEMITE ST ,AT,CHESTER ST ,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,,,Wet,Daylight,Clear,,,South,South,Other (Describe in Narrative),Stopped in Traffic,SUV,SUV,,,,,FALSE,FALSE,40,40,5,0,0,0,Improper Backing,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,80,75,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,,Marijuana Not Suspected,Marijuana Not Suspected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 21 2021  6:02AM
140805,State Highway,083A,61.53,,6/26/2021,16:08:00,PPD,PARKER,DOUGLAS,39.54729,-104.77373,S PARKER RD ,00010FN,E SILVERADO DR,On Roadway,Non-Intersection,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Rain,,S01,South,South,Going Straight,Stopped in Traffic,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,40,10,0,10,0,Careless Driving ,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,60,58,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Dec 29 2021  7:15PM
129961,State Highway,470A,20.00,,6/26/2021,16:11:00,CSP,,DOUGLAS,39.56456,-104.96998,E-470 WB,99999FE,MM 20,Ran off right side,Auxiliary Lane,Concrete Highway Barrier,Front to Side,,,Front to Side,Concrete Highway Barrier,Not Applicable,,0,1,3,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Rain,,WRS,West,West,Out of Control,Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,60,20,40,0,Careless Driving ,No Contributing Action,Not Observed,No Apparent Contributing Factor,40,34,U,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 14 2023  3:49PM
130258,County Road,4700,LIONS,SEREN,6/27/2021,01:15:00,DSO,,DOUGLAS,,,LIONSHEAD PKWY 7068,AT,SERENGETI CIR,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,0,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Dark – Lighted,Clear,,W01,West,West,Going Straight,Parked,Unknown ,Passenger Car/Passenger Van,No Special Function,No Special Function,,No Automation,TRUE,FALSE,25,25,25,0,0,0,Other Contributing Action (Describe in Narrative),,,,,,U,,,,Unknown,,Unknown (Describe in Narrative),,,,Unknown,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  6:23PM
130863,County Road,4700,WESTR,WESTR,6/27/2021,02:59:00,DSO,,DOUGLAS,,,LUCENT BLVD,AT,WESTRIDGE KNOLLS AVE,On Roadway,At Intersection,Front to Side,Fell from Motor Vehicle,,,Fell from Motor Vehicle,Broadside,Not Applicable,,0,1,1,0,1,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,S01,East,South,Making Left Turn,Going Straight,Passenger Car/Passenger Van,Motorcycle,No Special Function,No Special Function,No Automation,Unknown,FALSE,FALSE,30,40,5,20,3,15,Failed to Yield ROW,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,47,51,F,M,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  6:25PM
129786,Interstate Highway,025A,171.00,,6/27/2021,10:18:00,CSP,,DOUGLAS,39.231269,-104.877541,I-25 SB,AT,MM 171,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Slowing,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,10,10,0,0,Careless Driving ,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,52,37,U,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan 26 2022  2:50PM
131484,Interstate Highway,025A,171,,6/27/2021,11:20:00,CSP,,DOUGLAS,39.231269,-104.877541,I-25 NB ,AT,MM 171,On Roadway,Non-Intersection,Front to Rear,Front to Rear,Front to Rear,,Front to Rear,Rear-End,Not Applicable,,0,1,7,1,0,0,0,4,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Slowing,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,60,0,60,0,Careless Driving ,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,23,24,F,U,Shoulder and Lap Belt,Child Restraint – Rear Facing,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jan  3 2022 11:34PM
130691,Interstate Highway,025A,172.00,,6/27/2021,11:21:00,CSP,,DOUGLAS,39.25203,-104.88628,I-25 NB,AT ,MM 172,On Roadway,Non-Intersection,Front to Rear,Front to Side,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,3,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,N02,North,North,Swerve/Avoidance,Slowing,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,55,10,70,10,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,35,67,M,U,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:36PM
140705,State Highway,083A,61.60,,6/27/2021,12:37:00,PPD,PARKER,DOUGLAS,39.5496,-104.77491,S CROWN CREST BLVD,AT,S PARKER RD,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,2,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,W03,West,West,Slowing,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,Driver Assistance,FALSE,FALSE,25,25,10,0,10,0,Careless Driving ,No Contributing Action,Distracted - Other Interior,No Apparent Contributing Factor,23,67,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec  9 2021 11:33PM
129805,Interstate Highway,025A,175.00,,6/27/2021,13:00:00,CSP,,DOUGLAS,39.28293,-104.89654,I-25,99999FS,MM 175,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Slowing,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,35,30,0,0,Careless Driving ,No Contributing Action,Distracted - Other Interior,No Apparent Contributing Factor,26,48,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:27PM
129921,Interstate Highway,025A,178,,6/27/2021,14:30:00,CSP,,DOUGLAS,39.326844,-104.880144,I-25 SB,AT,MM 178,On Roadway,Non-Intersection,Front to Side,,,,Front to Side,Sideswipe Same Direction,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S02,South,South,Weaving,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,30,30,30,0,Lane Violation,No Contributing Action,Distracted - Eating/Drinking,No Apparent Contributing Factor,28,37,U,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jan  3 2022 11:23PM
134263,Interstate Highway,025A,168.5,,6/27/2021,15:02:00,CSP,,DOUGLAS,39.1879,-104.85037,I-25 NB,02640FN,MM 168,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,N01,North,North,Swerve/Avoidance,Stopped in Traffic,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,20,0,0,0,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,33,57,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,Post Coding,Jan  3 2022  4:49PM
